product_external_id,channel_id,store_id,price
SKU-2104,CH-WEB,LOJA-WEB,44.36
SKU-2104,CH-APP,LOJA-01,43.03
SKU-2104,CH-APP,LOJA-02,43.46
SKU-2104,CH-APP,LOJA-03,42.6
SKU-2104,CH-FISICO,LOJA-01,45.25
SKU-2104,CH-FISICO,LOJA-02,45.7
SKU-2104,CH-FISICO,LOJA-03,44.79
SKU-2104,CH-FISICO,LOJA-04,46.15
SKU-2104,CH-FISICO,LOJA-05,44.34
SKU-2104,CH-TELEVENDAS,LOJA-TELEVENDAS,43.92
SKU-2105,CH-WEB,LOJA-WEB,26.48
SKU-2105,CH-APP,LOJA-01,25.69
SKU-2105,CH-APP,LOJA-02,25.94
SKU-2105,CH-APP,LOJA-03,25.43
SKU-2105,CH-FISICO,LOJA-01,27.01
SKU-2105,CH-FISICO,LOJA-02,27.28
SKU-2105,CH-FISICO,LOJA-03,26.74
SKU-2105,CH-FISICO,LOJA-04,27.55
SKU-2105,CH-FISICO,LOJA-05,26.47
SKU-2105,CH-TELEVENDAS,LOJA-TELEVENDAS,26.22
SKU-2106,CH-WEB,LOJA-WEB,9357.94
SKU-2106,CH-APP,LOJA-01,9077.2
SKU-2106,CH-APP,LOJA-02,9167.97
SKU-2106,CH-APP,LOJA-03,8986.43
SKU-2106,CH-FISICO,LOJA-01,9545.1
SKU-2106,CH-FISICO,LOJA-02,9640.55
SKU-2106,CH-FISICO,LOJA-03,9449.65
SKU-2106,CH-FISICO,LOJA-04,9736.0
SKU-2106,CH-FISICO,LOJA-05,9354.2
SKU-2106,CH-TELEVENDAS,LOJA-TELEVENDAS,9264.36
SKU-2107,CH-WEB,LOJA-WEB,1022.87
SKU-2107,CH-APP,LOJA-01,992.18
SKU-2107,CH-APP,LOJA-02,1002.11
SKU-2107,CH-APP,LOJA-03,982.26
SKU-2107,CH-FISICO,LOJA-01,1043.33
SKU-2107,CH-FISICO,LOJA-02,1053.76
SKU-2107,CH-FISICO,LOJA-03,1032.89
SKU-2107,CH-FISICO,LOJA-04,1064.19
SKU-2107,CH-FISICO,LOJA-05,1022.46
SKU-2107,CH-TELEVENDAS,LOJA-TELEVENDAS,1012.64
SKU-2108,CH-WEB,LOJA-WEB,893.38
SKU-2108,CH-APP,LOJA-01,866.58
SKU-2108,CH-APP,LOJA-02,875.24
SKU-2108,CH-APP,LOJA-03,857.91
SKU-2108,CH-FISICO,LOJA-01,911.25
SKU-2108,CH-FISICO,LOJA-02,920.36
SKU-2108,CH-FISICO,LOJA-03,902.14
SKU-2108,CH-FISICO,LOJA-04,929.47
SKU-2108,CH-FISICO,LOJA-05,893.02
SKU-2108,CH-TELEVENDAS,LOJA-TELEVENDAS,884.45
SKU-2109,CH-WEB,LOJA-WEB,68.88
SKU-2109,CH-APP,LOJA-01,66.81
SKU-2109,CH-APP,LOJA-02,67.48
SKU-2109,CH-APP,LOJA-03,66.15
SKU-2109,CH-FISICO,LOJA-01,70.26
SKU-2109,CH-FISICO,LOJA-02,70.96
SKU-2109,CH-FISICO,LOJA-03,69.56
SKU-2109,CH-FISICO,LOJA-04,71.66
SKU-2109,CH-FISICO,LOJA-05,68.85
SKU-2109,CH-TELEVENDAS,LOJA-TELEVENDAS,68.19
SKU-2110,CH-WEB,LOJA-WEB,699.26
SKU-2110,CH-APP,LOJA-01,678.28
SKU-2110,CH-APP,LOJA-02,685.07
SKU-2110,CH-APP,LOJA-03,671.5
SKU-2110,CH-FISICO,LOJA-01,713.25
SKU-2110,CH-FISICO,LOJA-02,720.38
SKU-2110,CH-FISICO,LOJA-03,706.11
SKU-2110,CH-FISICO,LOJA-04,727.51
SKU-2110,CH-FISICO,LOJA-05,698.98
SKU-2110,CH-TELEVENDAS,LOJA-TELEVENDAS,692.27
SKU-2111,CH-WEB,LOJA-WEB,175.37
SKU-2111,CH-APP,LOJA-01,170.11
SKU-2111,CH-APP,LOJA-02,171.81
SKU-2111,CH-APP,LOJA-03,168.41
SKU-2111,CH-FISICO,LOJA-01,178.88
SKU-2111,CH-FISICO,LOJA-02,180.67
SKU-2111,CH-FISICO,LOJA-03,177.09
SKU-2111,CH-FISICO,LOJA-04,182.45
SKU-2111,CH-FISICO,LOJA-05,175.3
SKU-2111,CH-TELEVENDAS,LOJA-TELEVENDAS,173.62
SKU-2112,CH-WEB,LOJA-WEB,385.64
SKU-2112,CH-APP,LOJA-01,374.07
SKU-2112,CH-APP,LOJA-02,377.81
SKU-2112,CH-APP,LOJA-03,370.33
SKU-2112,CH-FISICO,LOJA-01,393.35
SKU-2112,CH-FISICO,LOJA-02,397.29
SKU-2112,CH-FISICO,LOJA-03,389.42
SKU-2112,CH-FISICO,LOJA-04,401.22
SKU-2112,CH-FISICO,LOJA-05,385.49
SKU-2112,CH-TELEVENDAS,LOJA-TELEVENDAS,381.78
SKU-2113,CH-WEB,LOJA-WEB,68.31
SKU-2113,CH-APP,LOJA-01,66.26
SKU-2113,CH-APP,LOJA-02,66.92
SKU-2113,CH-APP,LOJA-03,65.6
SKU-2113,CH-FISICO,LOJA-01,69.68
SKU-2113,CH-FISICO,LOJA-02,70.37
SKU-2113,CH-FISICO,LOJA-03,68.98
SKU-2113,CH-FISICO,LOJA-04,71.07
SKU-2113,CH-FISICO,LOJA-05,68.28
SKU-2113,CH-TELEVENDAS,LOJA-TELEVENDAS,67.63
SKU-2114,CH-WEB,LOJA-WEB,8.52
SKU-2114,CH-APP,LOJA-01,8.26
SKU-2114,CH-APP,LOJA-02,8.35
SKU-2114,CH-APP,LOJA-03,8.18
SKU-2114,CH-FISICO,LOJA-01,8.69
SKU-2114,CH-FISICO,LOJA-02,8.78
SKU-2114,CH-FISICO,LOJA-03,8.6
SKU-2114,CH-FISICO,LOJA-04,8.86
SKU-2114,CH-FISICO,LOJA-05,8.52
SKU-2114,CH-TELEVENDAS,LOJA-TELEVENDAS,8.43
SKU-2115,CH-WEB,LOJA-WEB,9.87
SKU-2115,CH-APP,LOJA-01,9.57
SKU-2115,CH-APP,LOJA-02,9.67
SKU-2115,CH-APP,LOJA-03,9.48
SKU-2115,CH-FISICO,LOJA-01,10.07
SKU-2115,CH-FISICO,LOJA-02,10.17
SKU-2115,CH-FISICO,LOJA-03,9.97
SKU-2115,CH-FISICO,LOJA-04,10.27
SKU-2115,CH-FISICO,LOJA-05,9.87
SKU-2115,CH-TELEVENDAS,LOJA-TELEVENDAS,9.77
SKU-2116,CH-WEB,LOJA-WEB,9963.35
SKU-2116,CH-APP,LOJA-01,9664.45
SKU-2116,CH-APP,LOJA-02,9761.09
SKU-2116,CH-APP,LOJA-03,9567.81
SKU-2116,CH-FISICO,LOJA-01,10162.62
SKU-2116,CH-FISICO,LOJA-02,10264.24
SKU-2116,CH-FISICO,LOJA-03,10060.99
SKU-2116,CH-FISICO,LOJA-04,10365.87
SKU-2116,CH-FISICO,LOJA-05,9959.36
SKU-2116,CH-TELEVENDAS,LOJA-TELEVENDAS,9863.72
SKU-2117,CH-WEB,LOJA-WEB,4250.16
SKU-2117,CH-APP,LOJA-01,4122.66
SKU-2117,CH-APP,LOJA-02,4163.88
SKU-2117,CH-APP,LOJA-03,4081.43
SKU-2117,CH-FISICO,LOJA-01,4335.16
SKU-2117,CH-FISICO,LOJA-02,4378.51
SKU-2117,CH-FISICO,LOJA-03,4291.81
SKU-2117,CH-FISICO,LOJA-04,4421.87
SKU-2117,CH-FISICO,LOJA-05,4248.46
SKU-2117,CH-TELEVENDAS,LOJA-TELEVENDAS,4207.66
SKU-2118,CH-WEB,LOJA-WEB,1091.62
SKU-2118,CH-APP,LOJA-01,1058.87
SKU-2118,CH-APP,LOJA-02,1069.46
SKU-2118,CH-APP,LOJA-03,1048.28
SKU-2118,CH-FISICO,LOJA-01,1113.45
SKU-2118,CH-FISICO,LOJA-02,1124.59
SKU-2118,CH-FISICO,LOJA-03,1102.32
SKU-2118,CH-FISICO,LOJA-04,1135.72
SKU-2118,CH-FISICO,LOJA-05,1091.18
SKU-2118,CH-TELEVENDAS,LOJA-TELEVENDAS,1080.7
SKU-2119,CH-WEB,LOJA-WEB,99.05
SKU-2119,CH-APP,LOJA-01,96.08
SKU-2119,CH-APP,LOJA-02,97.04
SKU-2119,CH-APP,LOJA-03,95.12
SKU-2119,CH-FISICO,LOJA-01,101.03
SKU-2119,CH-FISICO,LOJA-02,102.04
SKU-2119,CH-FISICO,LOJA-03,100.02
SKU-2119,CH-FISICO,LOJA-04,103.05
SKU-2119,CH-FISICO,LOJA-05,99.01
SKU-2119,CH-TELEVENDAS,LOJA-TELEVENDAS,98.06
SKU-2120,CH-WEB,LOJA-WEB,465.93
SKU-2120,CH-APP,LOJA-01,451.95
SKU-2120,CH-APP,LOJA-02,456.47
SKU-2120,CH-APP,LOJA-03,447.43
SKU-2120,CH-FISICO,LOJA-01,475.25
SKU-2120,CH-FISICO,LOJA-02,480.0
SKU-2120,CH-FISICO,LOJA-03,470.5
SKU-2120,CH-FISICO,LOJA-04,484.75
SKU-2120,CH-FISICO,LOJA-05,465.74
SKU-2120,CH-TELEVENDAS,LOJA-TELEVENDAS,461.27
SKU-2121,CH-WEB,LOJA-WEB,598.97
SKU-2121,CH-APP,LOJA-01,581.0
SKU-2121,CH-APP,LOJA-02,586.81
SKU-2121,CH-APP,LOJA-03,575.19
SKU-2121,CH-FISICO,LOJA-01,610.95
SKU-2121,CH-FISICO,LOJA-02,617.06
SKU-2121,CH-FISICO,LOJA-03,604.84
SKU-2121,CH-FISICO,LOJA-04,623.17
SKU-2121,CH-FISICO,LOJA-05,598.73
SKU-2121,CH-TELEVENDAS,LOJA-TELEVENDAS,592.98
SKU-2122,CH-WEB,LOJA-WEB,301.27
SKU-2122,CH-APP,LOJA-01,292.23
SKU-2122,CH-APP,LOJA-02,295.15
SKU-2122,CH-APP,LOJA-03,289.31
SKU-2122,CH-FISICO,LOJA-01,307.3
SKU-2122,CH-FISICO,LOJA-02,310.37
SKU-2122,CH-FISICO,LOJA-03,304.22
SKU-2122,CH-FISICO,LOJA-04,313.44
SKU-2122,CH-FISICO,LOJA-05,301.15
SKU-2122,CH-TELEVENDAS,LOJA-TELEVENDAS,298.26
SKU-2123,CH-WEB,LOJA-WEB,146.69
SKU-2123,CH-APP,LOJA-01,142.29
SKU-2123,CH-APP,LOJA-02,143.71
SKU-2123,CH-APP,LOJA-03,140.87
SKU-2123,CH-FISICO,LOJA-01,149.62
SKU-2123,CH-FISICO,LOJA-02,151.12
SKU-2123,CH-FISICO,LOJA-03,148.13
SKU-2123,CH-FISICO,LOJA-04,152.62
SKU-2123,CH-FISICO,LOJA-05,146.63
SKU-2123,CH-TELEVENDAS,LOJA-TELEVENDAS,145.22
SKU-2124,CH-WEB,LOJA-WEB,16.01
SKU-2124,CH-APP,LOJA-01,15.53
SKU-2124,CH-APP,LOJA-02,15.68
SKU-2124,CH-APP,LOJA-03,15.37
SKU-2124,CH-FISICO,LOJA-01,16.33
SKU-2124,CH-FISICO,LOJA-02,16.49
SKU-2124,CH-FISICO,LOJA-03,16.17
SKU-2124,CH-FISICO,LOJA-04,16.66
SKU-2124,CH-FISICO,LOJA-05,16.0
SKU-2124,CH-TELEVENDAS,LOJA-TELEVENDAS,15.85
SKU-2125,CH-WEB,LOJA-WEB,18.42
SKU-2125,CH-APP,LOJA-01,17.87
SKU-2125,CH-APP,LOJA-02,18.05
SKU-2125,CH-APP,LOJA-03,17.69
SKU-2125,CH-FISICO,LOJA-01,18.79
SKU-2125,CH-FISICO,LOJA-02,18.98
SKU-2125,CH-FISICO,LOJA-03,18.6
SKU-2125,CH-FISICO,LOJA-04,19.16
SKU-2125,CH-FISICO,LOJA-05,18.41
SKU-2125,CH-TELEVENDAS,LOJA-TELEVENDAS,18.24
SKU-2126,CH-WEB,LOJA-WEB,3650.87
SKU-2126,CH-APP,LOJA-01,3541.34
SKU-2126,CH-APP,LOJA-02,3576.76
SKU-2126,CH-APP,LOJA-03,3505.93
SKU-2126,CH-FISICO,LOJA-01,3723.89
SKU-2126,CH-FISICO,LOJA-02,3761.13
SKU-2126,CH-FISICO,LOJA-03,3686.65
SKU-2126,CH-FISICO,LOJA-04,3798.37
SKU-2126,CH-FISICO,LOJA-05,3649.41
SKU-2126,CH-TELEVENDAS,LOJA-TELEVENDAS,3614.36
SKU-2127,CH-WEB,LOJA-WEB,5863.96
SKU-2127,CH-APP,LOJA-01,5688.04
SKU-2127,CH-APP,LOJA-02,5744.92
SKU-2127,CH-APP,LOJA-03,5631.16
SKU-2127,CH-FISICO,LOJA-01,5981.24
SKU-2127,CH-FISICO,LOJA-02,6041.05
SKU-2127,CH-FISICO,LOJA-03,5921.43
SKU-2127,CH-FISICO,LOJA-04,6100.86
SKU-2127,CH-FISICO,LOJA-05,5861.61
SKU-2127,CH-TELEVENDAS,LOJA-TELEVENDAS,5805.32
SKU-2128,CH-WEB,LOJA-WEB,1238.68
SKU-2128,CH-APP,LOJA-01,1201.52
SKU-2128,CH-APP,LOJA-02,1213.53
SKU-2128,CH-APP,LOJA-03,1189.5
SKU-2128,CH-FISICO,LOJA-01,1263.45
SKU-2128,CH-FISICO,LOJA-02,1276.09
SKU-2128,CH-FISICO,LOJA-03,1250.82
SKU-2128,CH-FISICO,LOJA-04,1288.72
SKU-2128,CH-FISICO,LOJA-05,1238.18
SKU-2128,CH-TELEVENDAS,LOJA-TELEVENDAS,1226.29
SKU-2129,CH-WEB,LOJA-WEB,201.31
SKU-2129,CH-APP,LOJA-01,195.27
SKU-2129,CH-APP,LOJA-02,197.22
SKU-2129,CH-APP,LOJA-03,193.32
SKU-2129,CH-FISICO,LOJA-01,205.34
SKU-2129,CH-FISICO,LOJA-02,207.39
SKU-2129,CH-FISICO,LOJA-03,203.28
SKU-2129,CH-FISICO,LOJA-04,209.44
SKU-2129,CH-FISICO,LOJA-05,201.23
SKU-2129,CH-TELEVENDAS,LOJA-TELEVENDAS,199.3
SKU-2130,CH-WEB,LOJA-WEB,203.03
SKU-2130,CH-APP,LOJA-01,196.94
SKU-2130,CH-APP,LOJA-02,198.91
SKU-2130,CH-APP,LOJA-03,194.97
SKU-2130,CH-FISICO,LOJA-01,207.09
SKU-2130,CH-FISICO,LOJA-02,209.16
SKU-2130,CH-FISICO,LOJA-03,205.02
SKU-2130,CH-FISICO,LOJA-04,211.23
SKU-2130,CH-FISICO,LOJA-05,202.95
SKU-2130,CH-TELEVENDAS,LOJA-TELEVENDAS,201.0
SKU-2131,CH-WEB,LOJA-WEB,71.8
SKU-2131,CH-APP,LOJA-01,69.65
SKU-2131,CH-APP,LOJA-02,70.34
SKU-2131,CH-APP,LOJA-03,68.95
SKU-2131,CH-FISICO,LOJA-01,73.24
SKU-2131,CH-FISICO,LOJA-02,73.97
SKU-2131,CH-FISICO,LOJA-03,72.5
SKU-2131,CH-FISICO,LOJA-04,74.7
SKU-2131,CH-FISICO,LOJA-05,71.77
SKU-2131,CH-TELEVENDAS,LOJA-TELEVENDAS,71.08
SKU-2132,CH-WEB,LOJA-WEB,80.77
SKU-2132,CH-APP,LOJA-01,78.35
SKU-2132,CH-APP,LOJA-02,79.13
SKU-2132,CH-APP,LOJA-03,77.56
SKU-2132,CH-FISICO,LOJA-01,82.39
SKU-2132,CH-FISICO,LOJA-02,83.21
SKU-2132,CH-FISICO,LOJA-03,81.56
SKU-2132,CH-FISICO,LOJA-04,84.03
SKU-2132,CH-FISICO,LOJA-05,80.74
SKU-2132,CH-TELEVENDAS,LOJA-TELEVENDAS,79.96
SKU-2133,CH-WEB,LOJA-WEB,47.8
SKU-2133,CH-APP,LOJA-01,46.37
SKU-2133,CH-APP,LOJA-02,46.83
SKU-2133,CH-APP,LOJA-03,45.9
SKU-2133,CH-FISICO,LOJA-01,48.76
SKU-2133,CH-FISICO,LOJA-02,49.24
SKU-2133,CH-FISICO,LOJA-03,48.27
SKU-2133,CH-FISICO,LOJA-04,49.73
SKU-2133,CH-FISICO,LOJA-05,47.78
SKU-2133,CH-TELEVENDAS,LOJA-TELEVENDAS,47.32
SKU-2134,CH-WEB,LOJA-WEB,11.21
SKU-2134,CH-APP,LOJA-01,10.87
SKU-2134,CH-APP,LOJA-02,10.98
SKU-2134,CH-APP,LOJA-03,10.76
SKU-2134,CH-FISICO,LOJA-01,11.43
SKU-2134,CH-FISICO,LOJA-02,11.55
SKU-2134,CH-FISICO,LOJA-03,11.32
SKU-2134,CH-FISICO,LOJA-04,11.66
SKU-2134,CH-FISICO,LOJA-05,11.21
SKU-2134,CH-TELEVENDAS,LOJA-TELEVENDAS,11.1
SKU-2135,CH-WEB,LOJA-WEB,7.57
SKU-2135,CH-APP,LOJA-01,7.34
SKU-2135,CH-APP,LOJA-02,7.42
SKU-2135,CH-APP,LOJA-03,7.27
SKU-2135,CH-FISICO,LOJA-01,7.72
SKU-2135,CH-FISICO,LOJA-02,7.8
SKU-2135,CH-FISICO,LOJA-03,7.64
SKU-2135,CH-FISICO,LOJA-04,7.88
SKU-2135,CH-FISICO,LOJA-05,7.57
SKU-2135,CH-TELEVENDAS,LOJA-TELEVENDAS,7.49
SKU-2136,CH-WEB,LOJA-WEB,4243.51
SKU-2136,CH-APP,LOJA-01,4116.2
SKU-2136,CH-APP,LOJA-02,4157.37
SKU-2136,CH-APP,LOJA-03,4075.04
SKU-2136,CH-FISICO,LOJA-01,4328.38
SKU-2136,CH-FISICO,LOJA-02,4371.66
SKU-2136,CH-FISICO,LOJA-03,4285.1
SKU-2136,CH-FISICO,LOJA-04,4414.95
SKU-2136,CH-FISICO,LOJA-05,4241.81
SKU-2136,CH-TELEVENDAS,LOJA-TELEVENDAS,4201.07
SKU-2137,CH-WEB,LOJA-WEB,1296.78
SKU-2137,CH-APP,LOJA-01,1257.88
SKU-2137,CH-APP,LOJA-02,1270.46
SKU-2137,CH-APP,LOJA-03,1245.3
SKU-2137,CH-FISICO,LOJA-01,1322.72
SKU-2137,CH-FISICO,LOJA-02,1335.94
SKU-2137,CH-FISICO,LOJA-03,1309.49
SKU-2137,CH-FISICO,LOJA-04,1349.17
SKU-2137,CH-FISICO,LOJA-05,1296.26
SKU-2137,CH-TELEVENDAS,LOJA-TELEVENDAS,1283.81
SKU-2138,CH-WEB,LOJA-WEB,360.17
SKU-2138,CH-APP,LOJA-01,349.36
SKU-2138,CH-APP,LOJA-02,352.86
SKU-2138,CH-APP,LOJA-03,345.87
SKU-2138,CH-FISICO,LOJA-01,367.37
SKU-2138,CH-FISICO,LOJA-02,371.05
SKU-2138,CH-FISICO,LOJA-03,363.7
SKU-2138,CH-FISICO,LOJA-04,374.72
SKU-2138,CH-FISICO,LOJA-05,360.03
SKU-2138,CH-TELEVENDAS,LOJA-TELEVENDAS,356.57
SKU-2139,CH-WEB,LOJA-WEB,168.66
SKU-2139,CH-APP,LOJA-01,163.6
SKU-2139,CH-APP,LOJA-02,165.24
SKU-2139,CH-APP,LOJA-03,161.96
SKU-2139,CH-FISICO,LOJA-01,172.03
SKU-2139,CH-FISICO,LOJA-02,173.75
SKU-2139,CH-FISICO,LOJA-03,170.31
SKU-2139,CH-FISICO,LOJA-04,175.47
SKU-2139,CH-FISICO,LOJA-05,168.59
SKU-2139,CH-TELEVENDAS,LOJA-TELEVENDAS,166.97
SKU-2140,CH-WEB,LOJA-WEB,654.88
SKU-2140,CH-APP,LOJA-01,635.23
SKU-2140,CH-APP,LOJA-02,641.59
SKU-2140,CH-APP,LOJA-03,628.88
SKU-2140,CH-FISICO,LOJA-01,667.98
SKU-2140,CH-FISICO,LOJA-02,674.66
SKU-2140,CH-FISICO,LOJA-03,661.3
SKU-2140,CH-FISICO,LOJA-04,681.34
SKU-2140,CH-FISICO,LOJA-05,654.62
SKU-2140,CH-TELEVENDAS,LOJA-TELEVENDAS,648.33
SKU-2141,CH-WEB,LOJA-WEB,471.08
SKU-2141,CH-APP,LOJA-01,456.95
SKU-2141,CH-APP,LOJA-02,461.52
SKU-2141,CH-APP,LOJA-03,452.38
SKU-2141,CH-FISICO,LOJA-01,480.5
SKU-2141,CH-FISICO,LOJA-02,485.31
SKU-2141,CH-FISICO,LOJA-03,475.7
SKU-2141,CH-FISICO,LOJA-04,490.11
SKU-2141,CH-FISICO,LOJA-05,470.89
SKU-2141,CH-TELEVENDAS,LOJA-TELEVENDAS,466.37
SKU-2142,CH-WEB,LOJA-WEB,353.46
SKU-2142,CH-APP,LOJA-01,342.86
SKU-2142,CH-APP,LOJA-02,346.28
SKU-2142,CH-APP,LOJA-03,339.43
SKU-2142,CH-FISICO,LOJA-01,360.53
SKU-2142,CH-FISICO,LOJA-02,364.13
SKU-2142,CH-FISICO,LOJA-03,356.92
SKU-2142,CH-FISICO,LOJA-04,367.74
SKU-2142,CH-FISICO,LOJA-05,353.32
SKU-2142,CH-TELEVENDAS,LOJA-TELEVENDAS,349.93
SKU-2143,CH-WEB,LOJA-WEB,39.81
SKU-2143,CH-APP,LOJA-01,38.62
SKU-2143,CH-APP,LOJA-02,39.0
SKU-2143,CH-APP,LOJA-03,38.23
SKU-2143,CH-FISICO,LOJA-01,40.61
SKU-2143,CH-FISICO,LOJA-02,41.01
SKU-2143,CH-FISICO,LOJA-03,40.2
SKU-2143,CH-FISICO,LOJA-04,41.42
SKU-2143,CH-FISICO,LOJA-05,39.79
SKU-2143,CH-TELEVENDAS,LOJA-TELEVENDAS,39.41
SKU-2144,CH-WEB,LOJA-WEB,18.57
SKU-2144,CH-APP,LOJA-01,18.01
SKU-2144,CH-APP,LOJA-02,18.19
SKU-2144,CH-APP,LOJA-03,17.83
SKU-2144,CH-FISICO,LOJA-01,18.94
SKU-2144,CH-FISICO,LOJA-02,19.13
SKU-2144,CH-FISICO,LOJA-03,18.75
SKU-2144,CH-FISICO,LOJA-04,19.32
SKU-2144,CH-FISICO,LOJA-05,18.56
SKU-2144,CH-TELEVENDAS,LOJA-TELEVENDAS,18.38
SKU-2145,CH-WEB,LOJA-WEB,18.12
SKU-2145,CH-APP,LOJA-01,17.58
SKU-2145,CH-APP,LOJA-02,17.75
SKU-2145,CH-APP,LOJA-03,17.4
SKU-2145,CH-FISICO,LOJA-01,18.48
SKU-2145,CH-FISICO,LOJA-02,18.67
SKU-2145,CH-FISICO,LOJA-03,18.3
SKU-2145,CH-FISICO,LOJA-04,18.85
SKU-2145,CH-FISICO,LOJA-05,18.11
SKU-2145,CH-TELEVENDAS,LOJA-TELEVENDAS,17.94
SKU-2146,CH-WEB,LOJA-WEB,5491.46
SKU-2146,CH-APP,LOJA-01,5326.72
SKU-2146,CH-APP,LOJA-02,5379.98
SKU-2146,CH-APP,LOJA-03,5273.45
SKU-2146,CH-FISICO,LOJA-01,5601.29
SKU-2146,CH-FISICO,LOJA-02,5657.3
SKU-2146,CH-FISICO,LOJA-03,5545.28
SKU-2146,CH-FISICO,LOJA-04,5713.31
SKU-2146,CH-FISICO,LOJA-05,5489.26
SKU-2146,CH-TELEVENDAS,LOJA-TELEVENDAS,5436.55
SKU-2147,CH-WEB,LOJA-WEB,4149.42
SKU-2147,CH-APP,LOJA-01,4024.94
SKU-2147,CH-APP,LOJA-02,4065.19
SKU-2147,CH-APP,LOJA-03,3984.69
SKU-2147,CH-FISICO,LOJA-01,4232.41
SKU-2147,CH-FISICO,LOJA-02,4274.73
SKU-2147,CH-FISICO,LOJA-03,4190.08
SKU-2147,CH-FISICO,LOJA-04,4317.06
SKU-2147,CH-FISICO,LOJA-05,4147.76
SKU-2147,CH-TELEVENDAS,LOJA-TELEVENDAS,4107.93
SKU-2148,CH-WEB,LOJA-WEB,1337.86
SKU-2148,CH-APP,LOJA-01,1297.72
SKU-2148,CH-APP,LOJA-02,1310.7
SKU-2148,CH-APP,LOJA-03,1284.75
SKU-2148,CH-FISICO,LOJA-01,1364.62
SKU-2148,CH-FISICO,LOJA-02,1378.26
SKU-2148,CH-FISICO,LOJA-03,1350.97
SKU-2148,CH-FISICO,LOJA-04,1391.91
SKU-2148,CH-FISICO,LOJA-05,1337.32
SKU-2148,CH-TELEVENDAS,LOJA-TELEVENDAS,1324.48
SKU-2149,CH-WEB,LOJA-WEB,280.49
SKU-2149,CH-APP,LOJA-01,272.08
SKU-2149,CH-APP,LOJA-02,274.8
SKU-2149,CH-APP,LOJA-03,269.35
SKU-2149,CH-FISICO,LOJA-01,286.1
SKU-2149,CH-FISICO,LOJA-02,288.96
SKU-2149,CH-FISICO,LOJA-03,283.24
SKU-2149,CH-FISICO,LOJA-04,291.82
SKU-2149,CH-FISICO,LOJA-05,280.38
SKU-2149,CH-TELEVENDAS,LOJA-TELEVENDAS,277.69
