order_id,customer_ref,channel_id,store_id,status,ordered_at,gross_value,discount_value,tax_value,net_value,product_external_id,quantity,unit_price,discount_amount,tax_amount,net_price,is_promo
PED-00412,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-05-31T22:13:51,319.53,0.0,33.15,352.68,SKU-2091,3,106.51,0.0,11.05,117.56,False
PED-00412,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-05-31T22:13:51,918.5,0.0,83.62,1002.12,SKU-2121,1,598.97,0.0,50.47,649.44,False
PED-00412,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-05-31T22:13:51,1033.34,0.0,90.44,1123.78,SKU-2103,1,114.84,0.0,6.82,121.66,False
PED-00412,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-05-31T22:13:51,1049.35,0.0,92.17,1141.52,SKU-2124,1,16.01,0.0,1.73,17.74,False
PED-00413,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-01T02:35:09,89.75,0.0,7.75,97.5,SKU-2039,1,89.75,0.0,7.75,97.5,False
PED-00413,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-01T02:35:09,15649.53,0.0,1005.67,16655.2,SKU-2077,2,7779.89,0.0,498.96,8278.85,False
PED-00413,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-01T02:35:09,15780.66,0.0,1016.86,16797.52,SKU-2024,3,43.71,0.0,3.73,47.44,False
PED-00414,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-12T04:53:40,699.26,0.0,50.36,749.62,SKU-2110,1,699.26,0.0,50.36,749.62,False
PED-00415,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-06-16T07:45:49,575.64,0.0,51.7,627.34,SKU-2079,2,287.82,0.0,25.85,313.67,False
PED-00415,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-06-16T07:45:49,870.74,0.0,80.62,951.36,SKU-2099,2,147.55,0.0,14.46,162.01,False
PED-00416,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-20T15:32:21,8918.34,0.0,463.48,9381.82,SKU-2067,2,4459.17,0.0,231.74,4690.91,False
PED-00416,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-20T15:32:21,12569.21,0.0,739.66,13308.87,SKU-2126,1,3650.87,0.0,276.18,3927.05,False
PED-00416,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-20T15:32:21,18551.18,0.0,1359.16,19910.34,SKU-2096,3,1993.99,0.0,206.5,2200.49,False
PED-00416,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-20T15:32:21,18817.85,0.0,1374.31,20192.16,SKU-2090,3,88.89,0.0,5.05,93.94,False
PED-00417,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-23T14:33:43,1375.68,258.09,123.87,1241.46,SKU-2060,3,458.56,86.03,41.29,413.82,True
PED-00417,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-23T14:33:43,1663.5,258.09,138.66,1544.07,SKU-2079,1,287.82,0.0,14.79,302.61,False
PED-00418,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-27T17:48:16,3282.7,0.0,238.22,3520.92,SKU-2068,2,1641.35,0.0,119.11,1760.46,False
PED-00418,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-27T17:48:16,3293.53,0.0,238.84,3532.37,SKU-2005,1,10.83,0.0,0.62,11.45,False
PED-00418,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-27T17:48:16,4691.32,0.0,357.34,5048.66,SKU-2120,3,465.93,0.0,39.5,505.43,False
PED-00418,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-06-27T17:48:16,5009.56,0.0,386.95,5396.51,SKU-2081,3,106.08,0.0,9.87,115.95,False
PED-00419,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-07-01T13:47:20,1296.78,0.0,69.15,1365.93,SKU-2137,1,1296.78,0.0,69.15,1365.93,False
PED-00420,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-05T00:22:52,1337.86,0.0,92.49,1430.35,SKU-2148,1,1337.86,0.0,92.49,1430.35,False
PED-00421,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-10T02:01:00,23339.67,0.0,1874.25,25213.92,SKU-2077,3,7779.89,0.0,624.75,8404.64,False
PED-00422,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-11T13:52:24,654.88,0.0,42.51,697.39,SKU-2140,1,654.88,0.0,42.51,697.39,False
PED-00422,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-11T13:52:24,14665.75,0.0,1005.84,15671.59,SKU-2046,3,4670.29,0.0,321.11,4991.4,False
PED-00422,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-11T13:52:24,14812.27,0.0,1019.46,15831.73,SKU-2004,3,48.84,0.0,4.54,53.38,False
PED-00422,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-11T13:52:24,14973.81,0.0,1035.76,16009.57,SKU-2132,2,80.77,0.0,8.15,88.92,False
PED-00423,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-13T01:50:41,175.37,0.0,19.15,194.52,SKU-2111,1,175.37,0.0,19.15,194.52,False
PED-00423,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-13T01:50:41,228.33,0.0,24.19,252.52,SKU-2105,2,26.48,0.0,2.52,29.0,False
PED-00423,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-13T01:50:41,440.49,0.0,38.31,478.8,SKU-2081,2,106.08,0.0,7.06,113.14,False
PED-00424,CLI-10028,CH-FISICO,LOJA-04,delivered,2024-07-14T03:56:29,1786.76,0.0,121.66,1908.42,SKU-2108,2,893.38,0.0,60.83,954.21,False
PED-00424,CLI-10028,CH-FISICO,LOJA-04,delivered,2024-07-14T03:56:29,2476.12,0.0,164.62,2640.74,SKU-2009,2,344.68,0.0,21.48,366.16,False
PED-00424,CLI-10028,CH-FISICO,LOJA-04,delivered,2024-07-14T03:56:29,3121.25,0.0,218.82,3340.07,SKU-2051,1,645.13,0.0,54.2,699.33,False
PED-00424,CLI-10028,CH-FISICO,LOJA-04,delivered,2024-07-14T03:56:29,3810.44,158.03,257.05,3909.46,SKU-2040,1,689.19,158.03,38.23,569.39,True
PED-00425,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-07-14T14:29:35,1144.41,0.0,76.14,1220.55,SKU-2101,3,381.47,0.0,25.38,406.85,False
PED-00426,CLI-10028,CH-FISICO,LOJA-04,confirmed,2024-07-19T05:54:21,1005.16,0.0,102.14,1107.3,SKU-2031,2,502.58,0.0,51.07,553.65,False
PED-00426,CLI-10028,CH-FISICO,LOJA-04,confirmed,2024-07-19T05:54:21,1221.04,0.0,127.07,1348.11,SKU-2080,3,71.96,0.0,8.31,80.27,False
PED-00427,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-20T00:02:58,44.62,0.0,2.58,47.2,SKU-2065,2,22.31,0.0,1.29,23.6,False
PED-00427,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-20T00:02:58,107.86,0.0,8.76,116.62,SKU-2014,3,21.08,0.0,2.06,23.14,False
PED-00427,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-20T00:02:58,144.7,0.0,13.02,157.72,SKU-2125,2,18.42,0.0,2.13,20.55,False
PED-00427,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-20T00:02:58,8631.72,0.0,655.84,9287.56,SKU-2136,2,4243.51,0.0,321.41,4564.92,False
PED-00428,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-26T22:34:24,366.94,0.0,26.3,393.24,SKU-2061,2,183.47,0.0,13.15,196.62,False
PED-00429,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-29T22:58:26,68.31,0.0,5.29,73.6,SKU-2113,1,68.31,0.0,5.29,73.6,False
PED-00429,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-07-29T22:58:26,363.41,0.0,39.39,402.8,SKU-2099,2,147.55,0.0,17.05,164.6,False
PED-00430,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-01T07:40:22,106.08,0.0,12.29,118.37,SKU-2081,1,106.08,0.0,12.29,118.37,False
PED-00430,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-01T07:40:22,194.8,0.0,22.47,217.27,SKU-2104,2,44.36,0.0,5.09,49.45,False
PED-00430,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-01T07:40:22,2687.94,0.0,300.13,2988.07,SKU-2008,2,1246.57,0.0,138.83,1385.4,False
PED-00430,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-01T07:40:22,3243.64,0.0,355.09,3598.73,SKU-2070,1,555.7,0.0,54.96,610.66,False
PED-00431,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-04T05:19:28,29890.05,0.0,2812.98,32703.03,SKU-2116,3,9963.35,0.0,937.66,10901.01,False
PED-00431,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-04T05:19:28,50485.86,0.0,4420.41,54906.27,SKU-2007,3,6865.27,0.0,535.81,7401.08,False
PED-00431,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-04T05:19:28,50706.03,0.0,4440.3,55146.33,SKU-2013,3,73.39,0.0,6.63,80.02,False
PED-00432,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-06T03:26:49,52.96,0.0,5.38,58.34,SKU-2105,2,26.48,0.0,2.69,29.17,False
PED-00432,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-06T03:26:49,265.12,0.0,24.8,289.92,SKU-2081,2,106.08,0.0,9.71,115.79,False
PED-00433,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-08-08T08:36:45,16474.38,0.0,1087.47,17561.85,SKU-2146,3,5491.46,0.0,362.49,5853.95,False
PED-00433,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-08-08T08:36:45,18328.94,0.0,1205.94,19534.88,SKU-2057,1,1854.56,0.0,118.47,1973.03,False
PED-00433,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-08-08T08:36:45,18361.43,0.0,1207.68,19569.11,SKU-2005,3,10.83,0.0,0.58,11.41,False
PED-00433,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-08-08T08:36:45,19421.81,0.0,1280.01,20701.82,SKU-2142,3,353.46,0.0,24.11,377.57,False
PED-00434,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-11T10:17:43,29890.05,0.0,3473.94,33363.99,SKU-2116,3,9963.35,0.0,1157.98,11121.33,False
PED-00434,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-11T10:17:43,37191.79,0.0,4091.6,41283.39,SKU-2126,2,3650.87,0.0,308.83,3959.7,False
PED-00434,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-11T10:17:43,37391.86,0.0,4104.5,41496.36,SKU-2030,1,200.07,0.0,12.9,212.97,False
PED-00434,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-11T10:17:43,39246.42,0.0,4233.96,43480.38,SKU-2057,1,1854.56,0.0,129.46,1984.02,False
PED-00435,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-15T01:19:39,4459.17,0.0,436.55,4895.72,SKU-2067,1,4459.17,0.0,436.55,4895.72,False
PED-00435,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-15T01:19:39,5376.29,131.86,523.71,5768.14,SKU-2060,2,458.56,65.93,43.58,436.21,True
PED-00435,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-15T01:19:39,5405.9,131.86,525.63,5799.67,SKU-2115,3,9.87,0.0,0.64,10.51,False
PED-00436,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-08-18T17:44:08,146.78,0.0,12.18,158.96,SKU-2013,2,73.39,0.0,6.09,79.48,False
PED-00437,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-08-24T23:29:24,220.88,0.0,16.94,237.82,SKU-2001,2,110.44,0.0,8.47,118.91,False
PED-00438,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-01T10:10:43,12262.0,0.0,984.7,13246.7,SKU-2086,2,6131.0,0.0,492.35,6623.35,False
PED-00438,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-01T10:10:43,12460.1,0.0,995.22,13455.32,SKU-2119,2,99.05,0.0,5.26,104.31,False
PED-00438,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-01T10:10:43,12644.73,0.0,1017.03,13661.76,SKU-2033,1,184.63,0.0,21.81,206.44,False
PED-00438,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-01T10:10:43,13343.85,0.0,1097.31,14441.16,SKU-2022,2,349.56,0.0,40.14,389.7,False
PED-00439,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-09-15T10:41:08,80.77,0.0,9.66,90.43,SKU-2132,1,80.77,0.0,9.66,90.43,False
PED-00439,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-09-15T10:41:08,152.73,0.0,17.91,170.64,SKU-2080,1,71.96,0.0,8.25,80.21,False
PED-00439,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-09-15T10:41:08,678.84,0.0,46.17,725.01,SKU-2111,3,175.37,0.0,9.42,184.79,False
PED-00440,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-09-17T04:38:12,615.5,0.0,54.94,670.44,SKU-2029,2,307.75,0.0,27.47,335.22,False
PED-00440,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-09-17T04:38:12,7917.24,0.0,852.36,8769.6,SKU-2126,2,3650.87,0.0,398.71,4049.58,False
PED-00440,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-09-17T04:38:12,8241.09,0.0,870.67,9111.76,SKU-2010,1,323.85,0.0,18.31,342.16,False
PED-00440,CLI-10028,CH-FISICO,LOJA-02,delivered,2024-09-17T04:38:12,8377.71,0.0,879.11,9256.82,SKU-2113,2,68.31,0.0,4.22,72.53,False
PED-00441,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-19T07:48:03,33.63,0.0,3.84,37.47,SKU-2134,3,11.21,0.0,1.28,12.49,False
PED-00442,CLI-10028,CH-FISICO,LOJA-01,delivered,2024-09-23T22:31:42,402.88,0.0,46.96,449.84,SKU-2100,2,201.44,0.0,23.48,224.92,False
PED-00443,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-09-25T01:20:49,331.32,0.0,27.06,358.38,SKU-2001,3,110.44,0.0,9.02,119.46,False
PED-00443,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-09-25T01:20:49,358.74,0.0,30.18,388.92,SKU-2084,3,9.14,0.0,1.04,10.18,False
PED-00443,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-09-25T01:20:49,616.05,0.0,58.59,674.64,SKU-2011,3,85.77,0.0,9.47,95.24,False
PED-00444,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-27T06:46:18,164.29,0.0,18.17,182.46,SKU-2023,1,164.29,0.0,18.17,182.46,False
PED-00444,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-27T06:46:18,307.29,13.11,28.2,322.38,SKU-2102,1,143.0,13.11,10.03,139.92,True
PED-00444,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-27T06:46:18,351.91,13.11,32.78,371.58,SKU-2065,2,22.31,0.0,2.29,24.6,False
PED-00444,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-09-27T06:46:18,396.58,13.11,35.96,419.43,SKU-2045,3,14.89,0.0,1.06,15.95,False
PED-00445,CLI-10028,CH-WEB,LOJA-WEB,cancelled,2024-10-06T04:37:07,213.02,0.0,17.96,230.98,SKU-2091,2,106.51,0.0,8.98,115.49,False
PED-00445,CLI-10028,CH-WEB,LOJA-WEB,cancelled,2024-10-06T04:37:07,300.44,0.0,25.78,326.22,SKU-2024,2,43.71,0.0,3.91,47.62,False
PED-00446,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-15T15:30:36,137.76,0.0,13.42,151.18,SKU-2109,2,68.88,0.0,6.71,75.59,False
PED-00446,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-15T15:30:36,630.63,0.0,43.42,674.05,SKU-2023,3,164.29,0.0,10.0,174.29,False
PED-00446,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-15T15:30:36,1278.33,0.0,105.14,1383.47,SKU-2010,2,323.85,0.0,30.86,354.71,False
PED-00446,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-15T15:30:36,1350.13,0.0,110.93,1461.06,SKU-2131,1,71.8,0.0,5.79,77.59,False
PED-00447,CLI-10028,CH-APP,LOJA-03,cancelled,2024-10-19T23:48:26,95.6,0.0,8.46,104.06,SKU-2133,2,47.8,0.0,4.23,52.03,False
PED-00447,CLI-10028,CH-APP,LOJA-03,cancelled,2024-10-19T23:48:26,164.48,0.0,14.37,178.85,SKU-2109,1,68.88,0.0,5.91,74.79,False
PED-00448,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-10-24T04:10:12,66.93,13.26,4.41,58.08,SKU-2065,3,22.31,4.42,1.47,19.36,True
PED-00448,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-10-24T04:10:12,347.42,13.26,19.32,353.48,SKU-2149,1,280.49,0.0,14.91,295.4,False
PED-00448,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-10-24T04:10:12,1204.16,13.26,80.0,1270.9,SKU-2020,2,428.37,0.0,30.34,458.71,False
PED-00449,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-28T05:39:39,1316.89,324.53,67.63,1059.99,SKU-2087,1,1316.89,324.53,67.63,1059.99,True
PED-00449,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-28T05:39:39,12916.12,324.53,1081.48,13673.07,SKU-2047,3,3866.41,0.0,337.95,4204.36,False
PED-00449,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-10-28T05:39:39,12954.63,324.53,1083.44,13713.54,SKU-2054,1,38.51,0.0,1.96,40.47,False
PED-00450,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-01T08:40:51,7779.89,0.0,492.9,8272.79,SKU-2077,1,7779.89,0.0,492.9,8272.79,False
PED-00450,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-01T08:40:51,8268.04,0.0,523.74,8791.78,SKU-2092,1,488.15,0.0,30.84,518.99,False
PED-00450,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-01T08:40:51,8649.51,0.0,560.13,9209.64,SKU-2101,1,381.47,0.0,36.39,417.86,False
PED-00450,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-01T08:40:51,9698.19,0.0,674.37,10372.56,SKU-2022,3,349.56,0.0,38.08,387.64,False
PED-00451,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-06T12:54:45,307.75,0.0,31.3,339.05,SKU-2029,1,307.75,0.0,31.3,339.05,False
PED-00452,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-10T23:30:45,220.17,0.0,17.67,237.84,SKU-2013,3,73.39,0.0,5.89,79.28,False
PED-00452,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-10T23:30:45,273.43,0.0,23.09,296.52,SKU-2085,2,26.63,0.0,2.71,29.34,False
PED-00452,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-10T23:30:45,858.4,0.0,93.26,951.66,SKU-2002,3,194.99,0.0,23.39,218.38,False
PED-00452,CLI-10028,CH-TELEVENDAS,LOJA-TELEVENDAS,delivered,2024-11-10T23:30:45,4866.71,0.0,430.07,5296.78,SKU-2026,1,4008.31,0.0,336.81,4345.12,False
PED-00453,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-11-17T07:22:13,84.28,0.0,7.48,91.76,SKU-2059,2,42.14,0.0,3.74,45.88,False
PED-00453,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-11-17T07:22:13,138.54,0.0,11.78,150.32,SKU-2015,2,27.13,0.0,2.15,29.28,False
PED-00453,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-11-17T07:22:13,153.68,0.0,13.2,166.88,SKU-2135,2,7.57,0.0,0.71,8.28,False
PED-00453,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-11-17T07:22:13,300.2,0.0,27.69,327.89,SKU-2004,3,48.84,0.0,4.83,53.67,False
PED-00454,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-19T13:55:54,603.93,0.0,44.52,648.45,SKU-2129,3,201.31,0.0,14.84,216.15,False
PED-00454,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-11-19T13:55:54,8783.94,0.0,863.04,9646.98,SKU-2056,3,2726.67,0.0,272.84,2999.51,False
PED-00455,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-03T22:47:33,976.3,0.0,54.7,1031.0,SKU-2092,2,488.15,0.0,27.35,515.5,False
PED-00455,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-03T22:47:33,1908.16,0.0,114.3,2022.46,SKU-2120,2,465.93,0.0,29.8,495.73,False
PED-00455,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-03T22:47:33,2992.66,0.0,228.75,3221.41,SKU-2041,3,361.5,0.0,38.15,399.65,False
PED-00455,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-03T22:47:33,3087.24,0.0,234.87,3322.11,SKU-2053,2,47.29,0.0,3.06,50.35,False
PED-00456,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-04T01:43:53,36.16,0.0,2.66,38.82,SKU-2044,1,36.16,0.0,2.66,38.82,False
PED-00456,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-04T01:43:53,1274.84,0.0,75.06,1349.9,SKU-2128,1,1238.68,0.0,72.4,1311.08,False
PED-00457,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-06T01:37:22,706.92,0.0,77.58,784.5,SKU-2142,2,353.46,0.0,38.79,392.25,False
PED-00458,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2024-12-12T06:31:44,3171.18,0.0,349.11,3520.29,SKU-2027,3,1057.06,0.0,116.37,1173.43,False
PED-00459,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-17T19:17:59,849.56,0.0,59.86,909.42,SKU-2052,2,424.78,0.0,29.93,454.71,False
PED-00460,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-22T12:32:18,26.63,0.0,2.11,28.74,SKU-2085,1,26.63,0.0,2.11,28.74,False
PED-00460,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-22T12:32:18,35.48,0.0,3.05,38.53,SKU-2035,1,8.85,0.0,0.94,9.79,False
PED-00460,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-22T12:32:18,1040.64,0.0,65.35,1105.99,SKU-2031,2,502.58,0.0,31.15,533.73,False
PED-00461,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-30T22:16:17,438.86,0.0,26.18,465.04,SKU-2038,2,219.43,0.0,13.09,232.52,False
PED-00461,CLI-10028,CH-WEB,LOJA-WEB,delivered,2024-12-30T22:16:17,454.0,0.0,27.38,481.38,SKU-2135,2,7.57,0.0,0.6,8.17,False
PED-00462,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-01-12T17:34:00,68.31,0.0,6.85,75.16,SKU-2113,1,68.31,0.0,6.85,75.16,False
PED-00463,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-01-13T05:09:02,350.74,0.0,33.74,384.48,SKU-2111,2,175.37,0.0,16.87,192.24,False
PED-00463,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-01-13T05:09:02,432.13,0.0,41.09,473.22,SKU-2015,3,27.13,0.0,2.45,29.58,False
PED-00464,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2025-02-08T09:52:38,2045.74,0.0,147.2,2192.94,SKU-2107,2,1022.87,0.0,73.6,1096.47,False
PED-00464,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2025-02-08T09:52:38,2331.74,30.3,169.44,2470.88,SKU-2102,2,143.0,15.15,11.12,138.97,True
PED-00464,CLI-10028,CH-WEB,LOJA-WEB,confirmed,2025-02-08T09:52:38,2802.82,30.3,207.71,2980.23,SKU-2141,1,471.08,0.0,38.27,509.35,False
PED-00465,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-13T16:09:20,114.84,13.42,10.22,111.64,SKU-2103,1,114.84,13.42,10.22,111.64,True
PED-00465,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-13T16:09:20,796.47,13.42,69.14,852.19,SKU-2050,3,227.21,0.0,19.64,246.85,False
PED-00465,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-13T16:09:20,24136.14,13.42,1387.76,25510.48,SKU-2077,3,7779.89,0.0,439.54,8219.43,False
PED-00466,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-18T14:29:35,1080.51,0.0,116.97,1197.48,SKU-2138,3,360.17,0.0,38.99,399.16,False
PED-00467,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-22T06:44:58,8120.95,1463.33,391.02,7048.64,SKU-2066,1,8120.95,1463.33,391.02,7048.64,True
PED-00467,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-22T06:44:58,8523.57,1463.33,411.3,7471.54,SKU-2129,2,201.31,0.0,10.14,211.45,False
PED-00467,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-22T06:44:58,8701.35,1463.33,430.22,7668.24,SKU-2090,2,88.89,0.0,9.46,98.35,False
PED-00468,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-27T20:40:17,434.18,0.0,46.48,480.66,SKU-2089,2,217.09,0.0,23.24,240.33,False
PED-00468,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-02-27T20:40:17,23019.8,0.0,2305.15,25324.95,SKU-2076,3,7528.54,0.0,752.89,8281.43,False
PED-00469,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-01T18:22:22,29890.05,0.0,2356.65,32246.7,SKU-2116,3,9963.35,0.0,785.55,10748.9,False
PED-00469,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-01T18:22:22,29926.46,8.29,2358.99,32277.16,SKU-2025,1,36.41,8.29,2.34,30.46,True
PED-00469,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-01T18:22:22,39042.9,1698.15,2939.69,40284.44,SKU-2037,2,4558.22,844.93,290.35,4003.64,True
PED-00470,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-11T20:42:56,385.64,0.0,32.37,418.01,SKU-2112,1,385.64,0.0,32.37,418.01,False
PED-00470,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-11T20:42:56,422.48,0.0,36.03,458.51,SKU-2125,2,18.42,0.0,1.83,20.25,False
PED-00470,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-11T20:42:56,28496.3,0.0,1857.6,30353.9,SKU-2106,3,9357.94,0.0,607.19,9965.13,False
PED-00470,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-11T20:42:56,29219.3,58.82,1916.8,31077.28,SKU-2041,2,361.5,29.41,29.6,361.69,True
PED-00471,CLI-10028,CH-WEB,LOJA-WEB,delivered,2025-03-12T17:01:23,16474.38,0.0,1252.11,17726.49,SKU-2146,3,5491.46,0.0,417.37,5908.83,False
