product_external_id,channel_id,store_id,quantity,available
SKU-2105,CH-WEB,LOJA-WEB,74,True
SKU-2105,CH-APP,LOJA-01,43,True
SKU-2105,CH-APP,LOJA-02,148,True
SKU-2105,CH-APP,LOJA-03,115,True
SKU-2105,CH-FISICO,LOJA-01,86,True
SKU-2105,CH-FISICO,LOJA-02,155,True
SKU-2105,CH-FISICO,LOJA-03,99,True
SKU-2105,CH-FISICO,LOJA-04,168,True
SKU-2105,CH-FISICO,LOJA-05,188,True
SKU-2105,CH-TELEVENDAS,LOJA-TELEVENDAS,82,True
SKU-2106,CH-WEB,LOJA-WEB,148,True
SKU-2106,CH-APP,LOJA-01,187,True
SKU-2106,CH-APP,LOJA-02,106,True
SKU-2106,CH-APP,LOJA-03,190,True
SKU-2106,CH-FISICO,LOJA-01,94,True
SKU-2106,CH-FISICO,LOJA-02,114,True
SKU-2106,CH-FISICO,LOJA-03,65,True
SKU-2106,CH-FISICO,LOJA-04,110,True
SKU-2106,CH-FISICO,LOJA-05,157,True
SKU-2106,CH-TELEVENDAS,LOJA-TELEVENDAS,89,True
SKU-2107,CH-WEB,LOJA-WEB,93,True
SKU-2107,CH-APP,LOJA-01,169,True
SKU-2107,CH-APP,LOJA-02,57,True
SKU-2107,CH-APP,LOJA-03,141,True
SKU-2107,CH-FISICO,LOJA-01,180,True
SKU-2107,CH-FISICO,LOJA-02,144,True
SKU-2107,CH-FISICO,LOJA-03,69,True
SKU-2107,CH-FISICO,LOJA-04,13,True
SKU-2107,CH-FISICO,LOJA-05,13,True
SKU-2107,CH-TELEVENDAS,LOJA-TELEVENDAS,171,True
SKU-2108,CH-WEB,LOJA-WEB,121,True
SKU-2108,CH-APP,LOJA-01,32,True
SKU-2108,CH-APP,LOJA-02,35,True
SKU-2108,CH-APP,LOJA-03,122,True
SKU-2108,CH-FISICO,LOJA-01,166,True
SKU-2108,CH-FISICO,LOJA-02,100,True
SKU-2108,CH-FISICO,LOJA-03,48,True
SKU-2108,CH-FISICO,LOJA-04,74,True
SKU-2108,CH-FISICO,LOJA-05,195,True
SKU-2108,CH-TELEVENDAS,LOJA-TELEVENDAS,126,True
SKU-2109,CH-WEB,LOJA-WEB,89,True
SKU-2109,CH-APP,LOJA-01,179,True
SKU-2109,CH-APP,LOJA-02,179,True
SKU-2109,CH-APP,LOJA-03,193,True
SKU-2109,CH-FISICO,LOJA-01,187,True
SKU-2109,CH-FISICO,LOJA-02,46,True
SKU-2109,CH-FISICO,LOJA-03,35,True
SKU-2109,CH-FISICO,LOJA-04,152,True
SKU-2109,CH-FISICO,LOJA-05,98,True
SKU-2109,CH-TELEVENDAS,LOJA-TELEVENDAS,7,True
SKU-2110,CH-WEB,LOJA-WEB,37,True
SKU-2110,CH-APP,LOJA-01,126,True
SKU-2110,CH-APP,LOJA-02,134,True
SKU-2110,CH-APP,LOJA-03,169,True
SKU-2110,CH-FISICO,LOJA-01,13,True
SKU-2110,CH-FISICO,LOJA-02,21,True
SKU-2110,CH-FISICO,LOJA-03,190,True
SKU-2110,CH-FISICO,LOJA-04,58,True
SKU-2110,CH-FISICO,LOJA-05,60,True
SKU-2110,CH-TELEVENDAS,LOJA-TELEVENDAS,130,True
SKU-2111,CH-WEB,LOJA-WEB,198,True
SKU-2111,CH-APP,LOJA-01,42,True
SKU-2111,CH-APP,LOJA-02,35,True
SKU-2111,CH-APP,LOJA-03,166,True
SKU-2111,CH-FISICO,LOJA-01,58,True
SKU-2111,CH-FISICO,LOJA-02,141,True
SKU-2111,CH-FISICO,LOJA-03,1,True
SKU-2111,CH-FISICO,LOJA-04,88,True
SKU-2111,CH-FISICO,LOJA-05,130,True
SKU-2111,CH-TELEVENDAS,LOJA-TELEVENDAS,129,True
SKU-2112,CH-WEB,LOJA-WEB,121,True
SKU-2112,CH-APP,LOJA-01,128,True
SKU-2112,CH-APP,LOJA-02,82,True
SKU-2112,CH-APP,LOJA-03,178,True
SKU-2112,CH-FISICO,LOJA-01,166,True
SKU-2112,CH-FISICO,LOJA-02,138,True
SKU-2112,CH-FISICO,LOJA-03,140,True
SKU-2112,CH-FISICO,LOJA-04,52,True
SKU-2112,CH-FISICO,LOJA-05,153,True
SKU-2112,CH-TELEVENDAS,LOJA-TELEVENDAS,189,True
SKU-2113,CH-WEB,LOJA-WEB,54,True
SKU-2113,CH-APP,LOJA-01,115,True
SKU-2113,CH-APP,LOJA-02,54,True
SKU-2113,CH-APP,LOJA-03,145,True
SKU-2113,CH-FISICO,LOJA-01,141,True
SKU-2113,CH-FISICO,LOJA-02,7,True
SKU-2113,CH-FISICO,LOJA-03,138,True
SKU-2113,CH-FISICO,LOJA-04,176,True
SKU-2113,CH-FISICO,LOJA-05,76,True
SKU-2113,CH-TELEVENDAS,LOJA-TELEVENDAS,172,True
SKU-2114,CH-WEB,LOJA-WEB,192,True
SKU-2114,CH-APP,LOJA-01,197,True
SKU-2114,CH-APP,LOJA-02,57,True
SKU-2114,CH-APP,LOJA-03,169,True
SKU-2114,CH-FISICO,LOJA-01,183,True
SKU-2114,CH-FISICO,LOJA-02,119,True
SKU-2114,CH-FISICO,LOJA-03,165,True
SKU-2114,CH-FISICO,LOJA-04,85,True
SKU-2114,CH-FISICO,LOJA-05,114,True
SKU-2114,CH-TELEVENDAS,LOJA-TELEVENDAS,27,True
SKU-2115,CH-WEB,LOJA-WEB,141,True
SKU-2115,CH-APP,LOJA-01,45,True
SKU-2115,CH-APP,LOJA-02,63,True
SKU-2115,CH-APP,LOJA-03,29,True
SKU-2115,CH-FISICO,LOJA-01,149,True
SKU-2115,CH-FISICO,LOJA-02,127,True
SKU-2115,CH-FISICO,LOJA-03,132,True
SKU-2115,CH-FISICO,LOJA-04,54,True
SKU-2115,CH-FISICO,LOJA-05,155,True
SKU-2115,CH-TELEVENDAS,LOJA-TELEVENDAS,15,True
SKU-2116,CH-WEB,LOJA-WEB,125,True
SKU-2116,CH-APP,LOJA-01,170,True
SKU-2116,CH-APP,LOJA-02,1,True
SKU-2116,CH-APP,LOJA-03,93,True
SKU-2116,CH-FISICO,LOJA-01,55,True
SKU-2116,CH-FISICO,LOJA-02,93,True
SKU-2116,CH-FISICO,LOJA-03,68,True
SKU-2116,CH-FISICO,LOJA-04,176,True
SKU-2116,CH-FISICO,LOJA-05,29,True
SKU-2116,CH-TELEVENDAS,LOJA-TELEVENDAS,183,True
SKU-2117,CH-WEB,LOJA-WEB,113,True
SKU-2117,CH-APP,LOJA-01,138,True
SKU-2117,CH-APP,LOJA-02,142,True
SKU-2117,CH-APP,LOJA-03,107,True
SKU-2117,CH-FISICO,LOJA-01,97,True
SKU-2117,CH-FISICO,LOJA-02,79,True
SKU-2117,CH-FISICO,LOJA-03,27,True
SKU-2117,CH-FISICO,LOJA-04,159,True
SKU-2117,CH-FISICO,LOJA-05,36,True
SKU-2117,CH-TELEVENDAS,LOJA-TELEVENDAS,117,True
SKU-2118,CH-WEB,LOJA-WEB,98,True
SKU-2118,CH-APP,LOJA-01,98,True
SKU-2118,CH-APP,LOJA-02,61,True
SKU-2118,CH-APP,LOJA-03,200,True
SKU-2118,CH-FISICO,LOJA-01,19,True
SKU-2118,CH-FISICO,LOJA-02,41,True
SKU-2118,CH-FISICO,LOJA-03,23,True
SKU-2118,CH-FISICO,LOJA-04,122,True
SKU-2118,CH-FISICO,LOJA-05,85,True
SKU-2118,CH-TELEVENDAS,LOJA-TELEVENDAS,51,True
SKU-2119,CH-WEB,LOJA-WEB,78,True
SKU-2119,CH-APP,LOJA-01,131,True
SKU-2119,CH-APP,LOJA-02,67,True
SKU-2119,CH-APP,LOJA-03,81,True
SKU-2119,CH-FISICO,LOJA-01,80,True
SKU-2119,CH-FISICO,LOJA-02,1,True
SKU-2119,CH-FISICO,LOJA-03,133,True
SKU-2119,CH-FISICO,LOJA-04,176,True
SKU-2119,CH-FISICO,LOJA-05,76,True
SKU-2119,CH-TELEVENDAS,LOJA-TELEVENDAS,137,True
SKU-2120,CH-WEB,LOJA-WEB,194,True
SKU-2120,CH-APP,LOJA-01,85,True
SKU-2120,CH-APP,LOJA-02,88,True
SKU-2120,CH-APP,LOJA-03,67,True
SKU-2120,CH-FISICO,LOJA-01,65,True
SKU-2120,CH-FISICO,LOJA-02,119,True
SKU-2120,CH-FISICO,LOJA-03,131,True
SKU-2120,CH-FISICO,LOJA-04,116,True
SKU-2120,CH-FISICO,LOJA-05,26,True
SKU-2120,CH-TELEVENDAS,LOJA-TELEVENDAS,3,True
SKU-2121,CH-WEB,LOJA-WEB,147,True
SKU-2121,CH-APP,LOJA-01,181,True
SKU-2121,CH-APP,LOJA-02,111,True
SKU-2121,CH-APP,LOJA-03,116,True
SKU-2121,CH-FISICO,LOJA-01,23,True
SKU-2121,CH-FISICO,LOJA-02,108,True
SKU-2121,CH-FISICO,LOJA-03,126,True
SKU-2121,CH-FISICO,LOJA-04,162,True
SKU-2121,CH-FISICO,LOJA-05,171,True
SKU-2121,CH-TELEVENDAS,LOJA-TELEVENDAS,118,True
SKU-2122,CH-WEB,LOJA-WEB,141,True
SKU-2122,CH-APP,LOJA-01,104,True
SKU-2122,CH-APP,LOJA-02,62,True
SKU-2122,CH-APP,LOJA-03,130,True
SKU-2122,CH-FISICO,LOJA-01,120,True
SKU-2122,CH-FISICO,LOJA-02,116,True
SKU-2122,CH-FISICO,LOJA-03,66,True
SKU-2122,CH-FISICO,LOJA-04,172,True
SKU-2122,CH-FISICO,LOJA-05,191,True
SKU-2122,CH-TELEVENDAS,LOJA-TELEVENDAS,148,True
SKU-2123,CH-WEB,LOJA-WEB,32,True
SKU-2123,CH-APP,LOJA-01,162,True
SKU-2123,CH-APP,LOJA-02,88,True
SKU-2123,CH-APP,LOJA-03,26,True
SKU-2123,CH-FISICO,LOJA-01,32,True
SKU-2123,CH-FISICO,LOJA-02,104,True
SKU-2123,CH-FISICO,LOJA-03,99,True
SKU-2123,CH-FISICO,LOJA-04,167,True
SKU-2123,CH-FISICO,LOJA-05,89,True
SKU-2123,CH-TELEVENDAS,LOJA-TELEVENDAS,181,True
SKU-2124,CH-WEB,LOJA-WEB,157,True
SKU-2124,CH-APP,LOJA-01,10,True
SKU-2124,CH-APP,LOJA-02,190,True
SKU-2124,CH-APP,LOJA-03,53,True
SKU-2124,CH-FISICO,LOJA-01,142,True
SKU-2124,CH-FISICO,LOJA-02,37,True
SKU-2124,CH-FISICO,LOJA-03,31,True
SKU-2124,CH-FISICO,LOJA-04,170,True
SKU-2124,CH-FISICO,LOJA-05,148,True
SKU-2124,CH-TELEVENDAS,LOJA-TELEVENDAS,85,True
SKU-2125,CH-WEB,LOJA-WEB,59,True
SKU-2125,CH-APP,LOJA-01,114,True
SKU-2125,CH-APP,LOJA-02,106,True
SKU-2125,CH-APP,LOJA-03,93,True
SKU-2125,CH-FISICO,LOJA-01,46,True
SKU-2125,CH-FISICO,LOJA-02,35,True
SKU-2125,CH-FISICO,LOJA-03,40,True
SKU-2125,CH-FISICO,LOJA-04,87,True
SKU-2125,CH-FISICO,LOJA-05,32,True
SKU-2125,CH-TELEVENDAS,LOJA-TELEVENDAS,137,True
SKU-2126,CH-WEB,LOJA-WEB,34,True
SKU-2126,CH-APP,LOJA-01,108,True
SKU-2126,CH-APP,LOJA-02,30,True
SKU-2126,CH-APP,LOJA-03,61,True
SKU-2126,CH-FISICO,LOJA-01,50,True
SKU-2126,CH-FISICO,LOJA-02,70,True
SKU-2126,CH-FISICO,LOJA-03,144,True
SKU-2126,CH-FISICO,LOJA-04,181,True
SKU-2126,CH-FISICO,LOJA-05,26,True
SKU-2126,CH-TELEVENDAS,LOJA-TELEVENDAS,80,True
SKU-2127,CH-WEB,LOJA-WEB,11,True
SKU-2127,CH-APP,LOJA-01,104,True
SKU-2127,CH-APP,LOJA-02,121,True
SKU-2127,CH-APP,LOJA-03,14,True
SKU-2127,CH-FISICO,LOJA-01,197,True
SKU-2127,CH-FISICO,LOJA-02,170,True
SKU-2127,CH-FISICO,LOJA-03,103,True
SKU-2127,CH-FISICO,LOJA-04,184,True
SKU-2127,CH-FISICO,LOJA-05,180,True
SKU-2127,CH-TELEVENDAS,LOJA-TELEVENDAS,112,True
SKU-2128,CH-WEB,LOJA-WEB,17,True
SKU-2128,CH-APP,LOJA-01,167,True
SKU-2128,CH-APP,LOJA-02,136,True
SKU-2128,CH-APP,LOJA-03,126,True
SKU-2128,CH-FISICO,LOJA-01,39,True
SKU-2128,CH-FISICO,LOJA-02,80,True
SKU-2128,CH-FISICO,LOJA-03,192,True
SKU-2128,CH-FISICO,LOJA-04,170,True
SKU-2128,CH-FISICO,LOJA-05,156,True
SKU-2128,CH-TELEVENDAS,LOJA-TELEVENDAS,133,True
SKU-2129,CH-WEB,LOJA-WEB,111,True
SKU-2129,CH-APP,LOJA-01,176,True
SKU-2129,CH-APP,LOJA-02,186,True
SKU-2129,CH-APP,LOJA-03,64,True
SKU-2129,CH-FISICO,LOJA-01,55,True
SKU-2129,CH-FISICO,LOJA-02,193,True
SKU-2129,CH-FISICO,LOJA-03,48,True
SKU-2129,CH-FISICO,LOJA-04,143,True
SKU-2129,CH-FISICO,LOJA-05,33,True
SKU-2129,CH-TELEVENDAS,LOJA-TELEVENDAS,177,True
SKU-2130,CH-WEB,LOJA-WEB,124,True
SKU-2130,CH-APP,LOJA-01,17,True
SKU-2130,CH-APP,LOJA-02,79,True
SKU-2130,CH-APP,LOJA-03,164,True
SKU-2130,CH-FISICO,LOJA-01,28,True
SKU-2130,CH-FISICO,LOJA-02,155,True
SKU-2130,CH-FISICO,LOJA-03,164,True
SKU-2130,CH-FISICO,LOJA-04,28,True
SKU-2130,CH-FISICO,LOJA-05,197,True
SKU-2130,CH-TELEVENDAS,LOJA-TELEVENDAS,37,True
SKU-2131,CH-WEB,LOJA-WEB,72,True
SKU-2131,CH-APP,LOJA-01,120,True
SKU-2131,CH-APP,LOJA-02,104,True
SKU-2131,CH-APP,LOJA-03,185,True
SKU-2131,CH-FISICO,LOJA-01,35,True
SKU-2131,CH-FISICO,LOJA-02,84,True
SKU-2131,CH-FISICO,LOJA-03,7,True
SKU-2131,CH-FISICO,LOJA-04,159,True
SKU-2131,CH-FISICO,LOJA-05,163,True
SKU-2131,CH-TELEVENDAS,LOJA-TELEVENDAS,108,True
SKU-2132,CH-WEB,LOJA-WEB,41,True
SKU-2132,CH-APP,LOJA-01,151,True
SKU-2132,CH-APP,LOJA-02,87,True
SKU-2132,CH-APP,LOJA-03,190,True
SKU-2132,CH-FISICO,LOJA-01,144,True
SKU-2132,CH-FISICO,LOJA-02,92,True
SKU-2132,CH-FISICO,LOJA-03,13,True
SKU-2132,CH-FISICO,LOJA-04,193,True
SKU-2132,CH-FISICO,LOJA-05,28,True
SKU-2132,CH-TELEVENDAS,LOJA-TELEVENDAS,163,True
SKU-2133,CH-WEB,LOJA-WEB,57,True
SKU-2133,CH-APP,LOJA-01,80,True
SKU-2133,CH-APP,LOJA-02,45,True
SKU-2133,CH-APP,LOJA-03,110,True
SKU-2133,CH-FISICO,LOJA-01,131,True
SKU-2133,CH-FISICO,LOJA-02,192,True
SKU-2133,CH-FISICO,LOJA-03,122,True
SKU-2133,CH-FISICO,LOJA-04,180,True
SKU-2133,CH-FISICO,LOJA-05,177,True
SKU-2133,CH-TELEVENDAS,LOJA-TELEVENDAS,155,True
SKU-2134,CH-WEB,LOJA-WEB,196,True
SKU-2134,CH-APP,LOJA-01,47,True
SKU-2134,CH-APP,LOJA-02,35,True
SKU-2134,CH-APP,LOJA-03,189,True
SKU-2134,CH-FISICO,LOJA-01,132,True
SKU-2134,CH-FISICO,LOJA-02,122,True
SKU-2134,CH-FISICO,LOJA-03,19,True
SKU-2134,CH-FISICO,LOJA-04,84,True
SKU-2134,CH-FISICO,LOJA-05,82,True
SKU-2134,CH-TELEVENDAS,LOJA-TELEVENDAS,102,True
SKU-2135,CH-WEB,LOJA-WEB,19,True
SKU-2135,CH-APP,LOJA-01,18,True
SKU-2135,CH-APP,LOJA-02,106,True
SKU-2135,CH-APP,LOJA-03,188,True
SKU-2135,CH-FISICO,LOJA-01,80,True
SKU-2135,CH-FISICO,LOJA-02,155,True
SKU-2135,CH-FISICO,LOJA-03,74,True
SKU-2135,CH-FISICO,LOJA-04,102,True
SKU-2135,CH-FISICO,LOJA-05,71,True
SKU-2135,CH-TELEVENDAS,LOJA-TELEVENDAS,126,True
SKU-2136,CH-WEB,LOJA-WEB,143,True
SKU-2136,CH-APP,LOJA-01,182,True
SKU-2136,CH-APP,LOJA-02,145,True
SKU-2136,CH-APP,LOJA-03,125,True
SKU-2136,CH-FISICO,LOJA-01,3,True
SKU-2136,CH-FISICO,LOJA-02,162,True
SKU-2136,CH-FISICO,LOJA-03,15,True
SKU-2136,CH-FISICO,LOJA-04,163,True
SKU-2136,CH-FISICO,LOJA-05,197,True
SKU-2136,CH-TELEVENDAS,LOJA-TELEVENDAS,65,True
SKU-2137,CH-WEB,LOJA-WEB,57,True
SKU-2137,CH-APP,LOJA-01,154,True
SKU-2137,CH-APP,LOJA-02,47,True
SKU-2137,CH-APP,LOJA-03,119,True
SKU-2137,CH-FISICO,LOJA-01,165,True
SKU-2137,CH-FISICO,LOJA-02,72,True
SKU-2137,CH-FISICO,LOJA-03,108,True
SKU-2137,CH-FISICO,LOJA-04,115,True
SKU-2137,CH-FISICO,LOJA-05,54,True
SKU-2137,CH-TELEVENDAS,LOJA-TELEVENDAS,168,True
SKU-2138,CH-WEB,LOJA-WEB,67,True
SKU-2138,CH-APP,LOJA-01,45,True
SKU-2138,CH-APP,LOJA-02,193,True
SKU-2138,CH-APP,LOJA-03,42,True
SKU-2138,CH-FISICO,LOJA-01,93,True
SKU-2138,CH-FISICO,LOJA-02,94,True
SKU-2138,CH-FISICO,LOJA-03,92,True
SKU-2138,CH-FISICO,LOJA-04,134,True
SKU-2138,CH-FISICO,LOJA-05,70,True
SKU-2138,CH-TELEVENDAS,LOJA-TELEVENDAS,61,True
SKU-2139,CH-WEB,LOJA-WEB,128,True
SKU-2139,CH-APP,LOJA-01,19,True
SKU-2139,CH-APP,LOJA-02,185,True
SKU-2139,CH-APP,LOJA-03,9,True
SKU-2139,CH-FISICO,LOJA-01,17,True
SKU-2139,CH-FISICO,LOJA-02,131,True
SKU-2139,CH-FISICO,LOJA-03,158,True
SKU-2139,CH-FISICO,LOJA-04,1,True
SKU-2139,CH-FISICO,LOJA-05,100,True
SKU-2139,CH-TELEVENDAS,LOJA-TELEVENDAS,112,True
SKU-2140,CH-WEB,LOJA-WEB,107,True
SKU-2140,CH-APP,LOJA-01,109,True
SKU-2140,CH-APP,LOJA-02,111,True
SKU-2140,CH-APP,LOJA-03,189,True
SKU-2140,CH-FISICO,LOJA-01,164,True
SKU-2140,CH-FISICO,LOJA-02,186,True
SKU-2140,CH-FISICO,LOJA-03,125,True
SKU-2140,CH-FISICO,LOJA-04,34,True
SKU-2140,CH-FISICO,LOJA-05,139,True
SKU-2140,CH-TELEVENDAS,LOJA-TELEVENDAS,74,True
SKU-2141,CH-WEB,LOJA-WEB,112,True
SKU-2141,CH-APP,LOJA-01,171,True
SKU-2141,CH-APP,LOJA-02,74,True
SKU-2141,CH-APP,LOJA-03,10,True
SKU-2141,CH-FISICO,LOJA-01,127,True
SKU-2141,CH-FISICO,LOJA-02,29,True
SKU-2141,CH-FISICO,LOJA-03,34,True
SKU-2141,CH-FISICO,LOJA-04,79,True
SKU-2141,CH-FISICO,LOJA-05,132,True
SKU-2141,CH-TELEVENDAS,LOJA-TELEVENDAS,51,True
SKU-2142,CH-WEB,LOJA-WEB,60,True
SKU-2142,CH-APP,LOJA-01,194,True
SKU-2142,CH-APP,LOJA-02,192,True
SKU-2142,CH-APP,LOJA-03,79,True
SKU-2142,CH-FISICO,LOJA-01,51,True
SKU-2142,CH-FISICO,LOJA-02,55,True
SKU-2142,CH-FISICO,LOJA-03,155,True
SKU-2142,CH-FISICO,LOJA-04,156,True
SKU-2142,CH-FISICO,LOJA-05,10,True
SKU-2142,CH-TELEVENDAS,LOJA-TELEVENDAS,124,True
SKU-2143,CH-WEB,LOJA-WEB,190,True
SKU-2143,CH-APP,LOJA-01,84,True
SKU-2143,CH-APP,LOJA-02,16,True
SKU-2143,CH-APP,LOJA-03,142,True
SKU-2143,CH-FISICO,LOJA-01,48,True
SKU-2143,CH-FISICO,LOJA-02,72,True
SKU-2143,CH-FISICO,LOJA-03,185,True
SKU-2143,CH-FISICO,LOJA-04,120,True
SKU-2143,CH-FISICO,LOJA-05,0,False
SKU-2143,CH-TELEVENDAS,LOJA-TELEVENDAS,145,True
SKU-2144,CH-WEB,LOJA-WEB,99,True
SKU-2144,CH-APP,LOJA-01,80,True
SKU-2144,CH-APP,LOJA-02,29,True
SKU-2144,CH-APP,LOJA-03,150,True
SKU-2144,CH-FISICO,LOJA-01,126,True
SKU-2144,CH-FISICO,LOJA-02,14,True
SKU-2144,CH-FISICO,LOJA-03,181,True
SKU-2144,CH-FISICO,LOJA-04,46,True
SKU-2144,CH-FISICO,LOJA-05,157,True
SKU-2144,CH-TELEVENDAS,LOJA-TELEVENDAS,76,True
SKU-2145,CH-WEB,LOJA-WEB,77,True
SKU-2145,CH-APP,LOJA-01,89,True
SKU-2145,CH-APP,LOJA-02,16,True
SKU-2145,CH-APP,LOJA-03,46,True
SKU-2145,CH-FISICO,LOJA-01,165,True
SKU-2145,CH-FISICO,LOJA-02,139,True
SKU-2145,CH-FISICO,LOJA-03,141,True
SKU-2145,CH-FISICO,LOJA-04,112,True
SKU-2145,CH-FISICO,LOJA-05,22,True
SKU-2145,CH-TELEVENDAS,LOJA-TELEVENDAS,52,True
SKU-2146,CH-WEB,LOJA-WEB,167,True
SKU-2146,CH-APP,LOJA-01,132,True
SKU-2146,CH-APP,LOJA-02,187,True
SKU-2146,CH-APP,LOJA-03,100,True
SKU-2146,CH-FISICO,LOJA-01,84,True
SKU-2146,CH-FISICO,LOJA-02,8,True
SKU-2146,CH-FISICO,LOJA-03,139,True
SKU-2146,CH-FISICO,LOJA-04,164,True
SKU-2146,CH-FISICO,LOJA-05,163,True
SKU-2146,CH-TELEVENDAS,LOJA-TELEVENDAS,170,True
SKU-2147,CH-WEB,LOJA-WEB,70,True
SKU-2147,CH-APP,LOJA-01,155,True
SKU-2147,CH-APP,LOJA-02,140,True
SKU-2147,CH-APP,LOJA-03,64,True
SKU-2147,CH-FISICO,LOJA-01,46,True
SKU-2147,CH-FISICO,LOJA-02,13,True
SKU-2147,CH-FISICO,LOJA-03,53,True
SKU-2147,CH-FISICO,LOJA-04,177,True
SKU-2147,CH-FISICO,LOJA-05,50,True
SKU-2147,CH-TELEVENDAS,LOJA-TELEVENDAS,197,True
SKU-2148,CH-WEB,LOJA-WEB,42,True
SKU-2148,CH-APP,LOJA-01,85,True
SKU-2148,CH-APP,LOJA-02,25,True
SKU-2148,CH-APP,LOJA-03,171,True
SKU-2148,CH-FISICO,LOJA-01,134,True
SKU-2148,CH-FISICO,LOJA-02,87,True
SKU-2148,CH-FISICO,LOJA-03,22,True
SKU-2148,CH-FISICO,LOJA-04,9,True
SKU-2148,CH-FISICO,LOJA-05,80,True
SKU-2148,CH-TELEVENDAS,LOJA-TELEVENDAS,146,True
SKU-2149,CH-WEB,LOJA-WEB,3,True
SKU-2149,CH-APP,LOJA-01,124,True
SKU-2149,CH-APP,LOJA-02,8,True
SKU-2149,CH-APP,LOJA-03,199,True
SKU-2149,CH-FISICO,LOJA-01,149,True
SKU-2149,CH-FISICO,LOJA-02,134,True
SKU-2149,CH-FISICO,LOJA-03,200,True
SKU-2149,CH-FISICO,LOJA-04,74,True
SKU-2149,CH-FISICO,LOJA-05,173,True
SKU-2149,CH-TELEVENDAS,LOJA-TELEVENDAS,16,True
