external_id,name,price,description,image_url,category,attributes,is_active
SKU-2080,Jaqueta Colcci Relaxed Fit Lilás,71.96,"Jaqueta Colcci no estilo Relaxed Fit para o Verão. Confeccionada em Moletom Fleece, proporciona conforto e leveza durante todo o dia. Cor Lilás, disponível no tamanho M. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2080.jpg,"[""Roupas > Masculino > Jaquetas"", ""Roupas > Masculino > Verão"", ""Colcci > Masculino""]","{""marca"": ""Colcci"", ""tipo"": ""Jaqueta"", ""genero"": ""Masculino"", ""cor"": ""Lilás"", ""tamanho"": ""M"", ""material"": ""Moletom Fleece"", ""temporada"": ""Verão"", ""fit"": ""Relaxed Fit""}",True
SKU-2081,Casaco C&A Oversized Verde Militar,106.08,"Casaco C&A no estilo Oversized para o Meia Estação. Confeccionada em Lã Merino, proporciona conforto e leveza durante todo o dia. Cor Verde Militar, disponível no tamanho P. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2081.jpg,"[""Roupas > Masculino > Casacos"", ""Roupas > Masculino > Meia Estação"", ""C&A > Masculino""]","{""marca"": ""C&A"", ""tipo"": ""Casaco"", ""genero"": ""Masculino"", ""cor"": ""Verde Militar"", ""tamanho"": ""P"", ""material"": ""Lã Merino"", ""temporada"": ""Meia Estação"", ""fit"": ""Oversized""}",True
SKU-2082,Macacão Forum Oversized Vermelho,434.32,"Macacão Forum no estilo Oversized para o Verão. Confeccionada em Linho, proporciona conforto e leveza durante todo o dia. Cor Vermelho, disponível no tamanho M. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2082.jpg,"[""Roupas > Masculino > Macacãos"", ""Roupas > Masculino > Verão"", ""Forum > Masculino""]","{""marca"": ""Forum"", ""tipo"": ""Macacão"", ""genero"": ""Masculino"", ""cor"": ""Vermelho"", ""tamanho"": ""M"", ""material"": ""Linho"", ""temporada"": ""Verão"", ""fit"": ""Oversized""}",True
SKU-2083,Shorts Infantil Carinhoso Rosa 1-2 anos,147.8,"Shorts Infantil infantil Carinhoso na cor Rosa para crianças de 1-2 anos. Fabricado em Malha 100% Algodão, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2083.jpg,"[""Roupas > Infantil > Shorts Infantils"", ""Roupas > Infantil > 1-2 anos"", ""Carinhoso > Infantil""]","{""marca"": ""Carinhoso"", ""tipo"": ""Shorts Infantil"", ""faixa_etaria"": ""1-2 anos"", ""cor"": ""Rosa"", ""material"": ""Malha 100% Algodão"", ""fechamento"": ""Elástico"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2084,Arroz Integral Namorado 1kg,9.14,"Arroz Integral Namorado, embalagem de 1kg. Grão vegano, sem glúten — selecionado, cozimento uniforme e sabor neutro que combina com qualquer prato. Base da alimentação brasileira, fonte de carboidratos, proteínas vegetais e fibras. Rendimento superior, grãos soltos após o cozimento.",https://fake-cdn.com/images/produto_2084.jpg,"[""Alimentos > Arroz e Feijão"", ""Alimentos > Namorado"", ""Alimentos > Vegano""]","{""marca"": ""Namorado"", ""subcategoria"": ""Arroz e Feijão"", ""peso_volume"": ""1kg"", ""vegano"": true, ""sem_gluten"": true, ""organico"": false}",True
SKU-2085,Feijão Preto Urbano 5kg,26.63,"Feijão Preto Urbano, embalagem de 5kg. Grão selecionado, cozimento uniforme e sabor neutro que combina com qualquer prato. Base da alimentação brasileira, fonte de carboidratos, proteínas vegetais e fibras. Rendimento superior, grãos soltos após o cozimento.",https://fake-cdn.com/images/produto_2085.jpg,"[""Alimentos > Arroz e Feijão"", ""Alimentos > Urbano""]","{""marca"": ""Urbano"", ""subcategoria"": ""Arroz e Feijão"", ""peso_volume"": ""5kg"", ""vegano"": false, ""sem_gluten"": false, ""organico"": false}",True
SKU-2086,"Smart TV LG 43"" Full HD LED",6131.0,"Smart TV LG de 43 polegadas com resolução Full HD e tecnologia de painel LED. Sistema operacional Android TV com acesso a Netflix, Prime Video, YouTube e mais. Suporte a Dolby Vision para imagens com maior contraste e cores vivas. 2 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2086.jpg,"[""Eletrônicos > TVs > Full HD"", ""Eletrônicos > TVs > LED"", ""LG > TVs""]","{""marca"": ""LG"", ""polegadas"": ""43"", ""resolucao"": ""Full HD"", ""tecnologia_painel"": ""LED"", ""sistema_operacional"": ""Android TV"", ""hdr"": ""Dolby Vision"", ""portas_hdmi"": 2, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2087,Smartphone Apple iPhone 15 Pro 6GB/128GB Branco,1316.89,"Smartphone Apple iPhone 15 Pro com 6GB de RAM e 128GB de armazenamento interno. Câmera principal de 50MP para fotos e vídeos com alta definição. Bateria de 5000mAh com carregamento rápido, tela de 6.4"". Disponível na cor Branco.",https://fake-cdn.com/images/produto_2087.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Apple"", ""Apple > Smartphones""]","{""marca"": ""Apple"", ""modelo"": ""iPhone 15 Pro"", ""ram"": ""6GB"", ""armazenamento"": ""128GB"", ""camera_principal"": ""50MP"", ""bateria"": ""5000mAh"", ""tela"": ""6.4\"""", ""cor"": ""Branco"", ""5g"": false, ""sistema"": ""iOS""}",True
SKU-2088,Caixa de Som Portátil Sony Verde  Bluetooth,1819.6,"Caixa de Som Portátil Sony com conectividade Bluetooth 5.0 + P2. Autonomia de bateria de 6 horas com uma única carga. Resistência à água IPX7. Design confortável na cor Verde, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2088.jpg,"[""Eletrônicos > Áudio > Caixa de Som Portátils"", ""Sony > Áudio""]","{""marca"": ""Sony"", ""tipo"": ""Caixa de Som Portátil"", ""conectividade"": ""Bluetooth 5.0 + P2"", ""autonomia_bateria"": ""6 horas"", ""resistencia_agua"": ""IPX7"", ""cancelamento_ruido_anc"": false, ""cor"": ""Verde"", ""microfone_integrado"": true}",True
SKU-2089,Cafeteira Elétrica Oster Plástico 12 xícaras,217.09,"Cafeteira Elétrica Oster fabricado em Plástico Resistente. Capacidade de 12 xícaras, cor Prata. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: Bivolt.",https://fake-cdn.com/images/produto_2089.jpg,"[""Casa e Cozinha > Eletrodomésticos Pequenos"", ""Oster > Casa e Cozinha""]","{""marca"": ""Oster"", ""subcategoria"": ""Eletrodomésticos Pequenos"", ""produto"": ""Cafeteira Elétrica"", ""material"": ""Plástico Resistente"", ""capacidade"": ""12 xícaras"", ""cor"": ""Prata"", ""compativel_inducao"": false, ""voltagem"": ""Bivolt""}",True
SKU-2090,Pijama Zara Cropped Rosa Claro,88.89,"Pijama Zara no estilo Cropped para o Verão. Confeccionada em Malha Premium, proporciona conforto e leveza durante todo o dia. Cor Rosa Claro, disponível no tamanho G. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2090.jpg,"[""Roupas > Feminino > Pijamas"", ""Roupas > Feminino > Verão"", ""Zara > Feminino""]","{""marca"": ""Zara"", ""tipo"": ""Pijama"", ""genero"": ""Feminino"", ""cor"": ""Rosa Claro"", ""tamanho"": ""G"", ""material"": ""Malha Premium"", ""temporada"": ""Verão"", ""fit"": ""Cropped""}",True
SKU-2091,Calça de Moletom Riachuelo Regular Fit Azul Marinho,106.51,"Calça de Moletom Riachuelo no estilo Regular Fit para o Inverno. Confeccionada em Poliéster Reciclado, proporciona conforto e leveza durante todo o dia. Cor Azul Marinho, disponível no tamanho G. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2091.jpg,"[""Roupas > Masculino > Calça de Moletoms"", ""Roupas > Masculino > Inverno"", ""Riachuelo > Masculino""]","{""marca"": ""Riachuelo"", ""tipo"": ""Calça de Moletom"", ""genero"": ""Masculino"", ""cor"": ""Azul Marinho"", ""tamanho"": ""G"", ""material"": ""Poliéster Reciclado"", ""temporada"": ""Inverno"", ""fit"": ""Regular Fit""}",True
SKU-2092,Blusa Renner Oversized Vermelho,488.15,"Blusa Renner no estilo Oversized para o Meia Estação. Confeccionada em Algodão 100%, proporciona conforto e leveza durante todo o dia. Cor Vermelho, disponível no tamanho P. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2092.jpg,"[""Roupas > Masculino > Blusas"", ""Roupas > Masculino > Meia Estação"", ""Renner > Masculino""]","{""marca"": ""Renner"", ""tipo"": ""Blusa"", ""genero"": ""Masculino"", ""cor"": ""Vermelho"", ""tamanho"": ""P"", ""material"": ""Algodão 100%"", ""temporada"": ""Meia Estação"", ""fit"": ""Oversized""}",True
SKU-2093,Calça Legging Lilica Ripilica Rosa 6-12 meses,42.59,"Calça Legging infantil Lilica Ripilica na cor Rosa para crianças de 6-12 meses. Fabricado em Cotton Penteado, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2093.jpg,"[""Roupas > Infantil > Calça Leggings"", ""Roupas > Infantil > 6-12 meses"", ""Lilica Ripilica > Infantil""]","{""marca"": ""Lilica Ripilica"", ""tipo"": ""Calça Legging"", ""faixa_etaria"": ""6-12 meses"", ""cor"": ""Rosa"", ""material"": ""Cotton Penteado"", ""fechamento"": ""Elástico"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2094,Café Solúvel 3 Corações 500g,13.51,"Café Solúvel 3 Corações, embalagem de 500g. Café solúvel de dissolução instantânea, praticidade para preparar sem coador. Cafeína para energia imediata, aroma característico de café fresco. Produto sem glúten — para quem busca sabor e qualidade na xícara. Armazenar em local seco e fresco, longe da umidade.",https://fake-cdn.com/images/produto_2094.jpg,"[""Alimentos > Café e Chá"", ""Alimentos > 3 Corações""]","{""marca"": ""3 Corações"", ""subcategoria"": ""Café e Chá"", ""peso_volume"": ""500g"", ""vegano"": false, ""sem_gluten"": true, ""organico"": false}",True
SKU-2095,Feijão Carioca Urbano 5kg,26.1,"Feijão Carioca Urbano, embalagem de 5kg. Grão sem glúten — selecionado, cozimento uniforme e sabor neutro que combina com qualquer prato. Base da alimentação brasileira, fonte de carboidratos, proteínas vegetais e fibras. Rendimento superior, grãos soltos após o cozimento.",https://fake-cdn.com/images/produto_2095.jpg,"[""Alimentos > Arroz e Feijão"", ""Alimentos > Urbano""]","{""marca"": ""Urbano"", ""subcategoria"": ""Arroz e Feijão"", ""peso_volume"": ""5kg"", ""vegano"": false, ""sem_gluten"": true, ""organico"": false}",True
SKU-2096,"Smart TV Hisense 55"" HD AMOLED",1993.99,"Smart TV Hisense de 55 polegadas com resolução HD e tecnologia de painel AMOLED. Sistema operacional Android TV com acesso a Netflix, Prime Video, YouTube e mais. Suporte a HDR10 para imagens com maior contraste e cores vivas. 3 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2096.jpg,"[""Eletrônicos > TVs > HD"", ""Eletrônicos > TVs > AMOLED"", ""Hisense > TVs""]","{""marca"": ""Hisense"", ""polegadas"": ""55"", ""resolucao"": ""HD"", ""tecnologia_painel"": ""AMOLED"", ""sistema_operacional"": ""Android TV"", ""hdr"": ""HDR10"", ""portas_hdmi"": 3, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2097,Smartphone Realme Realme C53 4GB/64GB Prata,5147.8,"Smartphone Realme Realme C53 com 4GB de RAM e 64GB de armazenamento interno. Câmera principal de 48MP para fotos e vídeos com alta definição. Bateria de 6000mAh com carregamento rápido, tela de 6.67"". Conectividade 5G para velocidades ultrarrápidas. Disponível na cor Prata.",https://fake-cdn.com/images/produto_2097.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Realme"", ""Realme > Smartphones"", ""Eletrônicos > Smartphones > 5G""]","{""marca"": ""Realme"", ""modelo"": ""Realme C53"", ""ram"": ""4GB"", ""armazenamento"": ""64GB"", ""camera_principal"": ""48MP"", ""bateria"": ""6000mAh"", ""tela"": ""6.67\"""", ""cor"": ""Prata"", ""5g"": true, ""sistema"": ""Android""}",True
SKU-2098,Soundbar Anker Verde ANC Com,1665.54,"Soundbar Anker com conectividade Com fio P2. Cancelamento ativo de ruído (ANC) para isolamento sonoro superior. Autonomia de bateria de 20 horas com uma única carga. Resistência à água IPX7. Design confortável na cor Verde, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2098.jpg,"[""Eletrônicos > Áudio > Soundbars"", ""Anker > Áudio"", ""Eletrônicos > Áudio > Cancelamento de Ruído""]","{""marca"": ""Anker"", ""tipo"": ""Soundbar"", ""conectividade"": ""Com fio P2"", ""autonomia_bateria"": ""20 horas"", ""resistencia_agua"": ""IPX7"", ""cancelamento_ruido_anc"": true, ""cor"": ""Verde"", ""microfone_integrado"": true}",True
SKU-2099,Liquidificador Oster Plástico 1.5L,147.55,"Liquidificador Oster fabricado em Plástico ABS + Aço Inox. Capacidade de 1.5L, cor Branco. Compatível com fogão de indução. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: Bivolt.",https://fake-cdn.com/images/produto_2099.jpg,"[""Casa e Cozinha > Eletrodomésticos Pequenos"", ""Oster > Casa e Cozinha"", ""Casa e Cozinha > Compatível com Indução""]","{""marca"": ""Oster"", ""subcategoria"": ""Eletrodomésticos Pequenos"", ""produto"": ""Liquidificador"", ""material"": ""Plástico ABS + Aço Inox"", ""capacidade"": ""1.5L"", ""cor"": ""Branco"", ""compativel_inducao"": true, ""voltagem"": ""Bivolt""}",True
SKU-2100,Casaco Colcci Oversized Rosa Claro,201.44,"Casaco Colcci no estilo Oversized para o Inverno. Confeccionada em Lã Merino, proporciona conforto e leveza durante todo o dia. Cor Rosa Claro, disponível no tamanho PP. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2100.jpg,"[""Roupas > Feminino > Casacos"", ""Roupas > Feminino > Inverno"", ""Colcci > Feminino""]","{""marca"": ""Colcci"", ""tipo"": ""Casaco"", ""genero"": ""Feminino"", ""cor"": ""Rosa Claro"", ""tamanho"": ""PP"", ""material"": ""Lã Merino"", ""temporada"": ""Inverno"", ""fit"": ""Oversized""}",True
SKU-2101,Regata Hering Oversized Azul Claro,381.47,"Regata Hering no estilo Oversized para o Outlet. Confeccionada em Malha Premium, proporciona conforto e leveza durante todo o dia. Cor Azul Claro, disponível no tamanho P. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2101.jpg,"[""Roupas > Feminino > Regatas"", ""Roupas > Feminino > Outlet"", ""Hering > Feminino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Hering"", ""tipo"": ""Regata"", ""genero"": ""Feminino"", ""cor"": ""Azul Claro"", ""tamanho"": ""P"", ""material"": ""Malha Premium"", ""temporada"": ""Outlet"", ""fit"": ""Oversized""}",True
SKU-2102,Calça de Moletom Renner Oversized Vermelho,143.0,"Calça de Moletom Renner no estilo Oversized para o Meia Estação. Confeccionada em Algodão 100%, proporciona conforto e leveza durante todo o dia. Cor Vermelho, disponível no tamanho PP. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2102.jpg,"[""Roupas > Feminino > Calça de Moletoms"", ""Roupas > Feminino > Meia Estação"", ""Renner > Feminino""]","{""marca"": ""Renner"", ""tipo"": ""Calça de Moletom"", ""genero"": ""Feminino"", ""cor"": ""Vermelho"", ""tamanho"": ""PP"", ""material"": ""Algodão 100%"", ""temporada"": ""Meia Estação"", ""fit"": ""Oversized""}",True
SKU-2103,Shorts Infantil Brandili Branco 6-12 meses,114.84,"Shorts Infantil infantil Brandili na cor Branco para crianças de 6-12 meses. Fabricado em Moletom Quentinho, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2103.jpg,"[""Roupas > Infantil > Shorts Infantils"", ""Roupas > Infantil > 6-12 meses"", ""Brandili > Infantil""]","{""marca"": ""Brandili"", ""tipo"": ""Shorts Infantil"", ""faixa_etaria"": ""6-12 meses"", ""cor"": ""Branco"", ""material"": ""Moletom Quentinho"", ""fechamento"": ""Elástico"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2104,Chocolate Amargo 70% Hershey's 400g,44.36,"Chocolate Amargo 70% Hershey's, embalagem de 400g. Chocolate com sabor intenso e textura cremosa que derrete na boca. Rico em cacau, fonte de antioxidantes flavonoides e feniletilamina que melhora o humor. Perfeito para presentear, sobremesas, fondue ou consumo puro como indulgência.",https://fake-cdn.com/images/produto_2104.jpg,"[""Alimentos > Chocolates e Doces"", ""Alimentos > Hershey's""]","{""marca"": ""Hershey's"", ""subcategoria"": ""Chocolates e Doces"", ""peso_volume"": ""400g"", ""vegano"": false, ""sem_gluten"": false, ""organico"": false}",True
SKU-2105,Bombom Sortido Nestlé 80g,26.48,"Bombom Sortido Nestlé, embalagem de 80g. Chocolate orgânico, sem glúten — com sabor intenso e textura cremosa que derrete na boca. Rico em cacau, fonte de antioxidantes flavonoides e feniletilamina que melhora o humor. Perfeito para presentear, sobremesas, fondue ou consumo puro como indulgência.",https://fake-cdn.com/images/produto_2105.jpg,"[""Alimentos > Chocolates e Doces"", ""Alimentos > Nestlé"", ""Alimentos > Orgânicos e Naturais""]","{""marca"": ""Nestlé"", ""subcategoria"": ""Chocolates e Doces"", ""peso_volume"": ""80g"", ""vegano"": false, ""sem_gluten"": true, ""organico"": true}",True
SKU-2106,"Smart TV Samsung 55"" 8K OLED",9357.94,"Smart TV Samsung de 55 polegadas com resolução 8K e tecnologia de painel OLED. Sistema operacional WebOS com acesso a Netflix, Prime Video, YouTube e mais. Suporte a HDR10 para imagens com maior contraste e cores vivas. 3 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2106.jpg,"[""Eletrônicos > TVs > 8K"", ""Eletrônicos > TVs > OLED"", ""Samsung > TVs""]","{""marca"": ""Samsung"", ""polegadas"": ""55"", ""resolucao"": ""8K"", ""tecnologia_painel"": ""OLED"", ""sistema_operacional"": ""WebOS"", ""hdr"": ""HDR10"", ""portas_hdmi"": 3, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2107,Smartphone Apple iPhone 15 Pro Max 16GB/256GB Verde,1022.87,"Smartphone Apple iPhone 15 Pro Max com 16GB de RAM e 256GB de armazenamento interno. Câmera principal de 48MP para fotos e vídeos com alta definição. Bateria de 3500mAh com carregamento rápido, tela de 6.1"". Conectividade 5G para velocidades ultrarrápidas. Disponível na cor Verde.",https://fake-cdn.com/images/produto_2107.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Apple"", ""Apple > Smartphones"", ""Eletrônicos > Smartphones > 5G""]","{""marca"": ""Apple"", ""modelo"": ""iPhone 15 Pro Max"", ""ram"": ""16GB"", ""armazenamento"": ""256GB"", ""camera_principal"": ""48MP"", ""bateria"": ""3500mAh"", ""tela"": ""6.1\"""", ""cor"": ""Verde"", ""5g"": true, ""sistema"": ""iOS""}",True
SKU-2108,Fone On-Ear Edifier Cinza  Bluetooth,893.38,"Fone On-Ear Edifier com conectividade Bluetooth 5.3. Autonomia de bateria de 30 horas com uma única carga. Resistência à água IPX5. Design confortável na cor Cinza, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2108.jpg,"[""Eletrônicos > Áudio > Fone On-Ears"", ""Edifier > Áudio""]","{""marca"": ""Edifier"", ""tipo"": ""Fone On-Ear"", ""conectividade"": ""Bluetooth 5.3"", ""autonomia_bateria"": ""30 horas"", ""resistencia_agua"": ""IPX5"", ""cancelamento_ruido_anc"": false, ""cor"": ""Cinza"", ""microfone_integrado"": true}",True
SKU-2109,Porta-Temperos Giratório Paramount Bambu 5L,68.88,"Porta-Temperos Giratório Paramount fabricado em Bambu Natural. Capacidade de 5L, cor Branco. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: 110v.",https://fake-cdn.com/images/produto_2109.jpg,"[""Casa e Cozinha > Organização e Armazenamento"", ""Paramount > Casa e Cozinha""]","{""marca"": ""Paramount"", ""subcategoria"": ""Organização e Armazenamento"", ""produto"": ""Porta-Temperos Giratório"", ""material"": ""Bambu Natural"", ""capacidade"": ""5L"", ""cor"": ""Branco"", ""compativel_inducao"": false, ""voltagem"": ""110v""}",True
SKU-2110,Pijama Farm Oversized Verde Militar,699.26,"Pijama Farm no estilo Oversized para o Inverno. Confeccionada em Poliéster Reciclado, proporciona conforto e leveza durante todo o dia. Cor Verde Militar, disponível no tamanho G. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2110.jpg,"[""Roupas > Feminino > Pijamas"", ""Roupas > Feminino > Inverno"", ""Farm > Feminino""]","{""marca"": ""Farm"", ""tipo"": ""Pijama"", ""genero"": ""Feminino"", ""cor"": ""Verde Militar"", ""tamanho"": ""G"", ""material"": ""Poliéster Reciclado"", ""temporada"": ""Inverno"", ""fit"": ""Oversized""}",True
SKU-2111,Moletom Farm Slim Fit Preto,175.37,"Moletom Farm no estilo Slim Fit para o Outlet. Confeccionada em Algodão + Elastano, proporciona conforto e leveza durante todo o dia. Cor Preto, disponível no tamanho G. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2111.jpg,"[""Roupas > Feminino > Moletoms"", ""Roupas > Feminino > Outlet"", ""Farm > Feminino"", ""Ofertas > Outlet de Moda""]","{""marca"": ""Farm"", ""tipo"": ""Moletom"", ""genero"": ""Feminino"", ""cor"": ""Preto"", ""tamanho"": ""G"", ""material"": ""Algodão + Elastano"", ""temporada"": ""Outlet"", ""fit"": ""Slim Fit""}",True
SKU-2112,Pijama Zara Slim Fit Azul Claro,385.64,"Pijama Zara no estilo Slim Fit para o Verão. Confeccionada em Poliéster Reciclado, proporciona conforto e leveza durante todo o dia. Cor Azul Claro, disponível no tamanho GG. Ideal para uso casual, passeios e encontros casuais.",https://fake-cdn.com/images/produto_2112.jpg,"[""Roupas > Masculino > Pijamas"", ""Roupas > Masculino > Verão"", ""Zara > Masculino""]","{""marca"": ""Zara"", ""tipo"": ""Pijama"", ""genero"": ""Masculino"", ""cor"": ""Azul Claro"", ""tamanho"": ""GG"", ""material"": ""Poliéster Reciclado"", ""temporada"": ""Verão"", ""fit"": ""Slim Fit""}",True
SKU-2113,Macacão Alphabeto Rosa 2-4 anos,68.31,"Macacão infantil Alphabeto na cor Rosa para crianças de 2-4 anos. Fabricado em Ribana Stretch, garantindo maciez e segurança para a pele sensível dos pequenos. Fechamento prático com botões de pressão. Lavar à máquina até 40°C.",https://fake-cdn.com/images/produto_2113.jpg,"[""Roupas > Infantil > Macacãos"", ""Roupas > Infantil > 2-4 anos"", ""Alphabeto > Infantil""]","{""marca"": ""Alphabeto"", ""tipo"": ""Macacão"", ""faixa_etaria"": ""2-4 anos"", ""cor"": ""Rosa"", ""material"": ""Ribana Stretch"", ""fechamento"": ""Botão de Pressão"", ""lavagem"": ""Máquina até 40°C""}",True
SKU-2114,Arroz Branco Tipo 1 Camil 1kg,8.52,"Arroz Branco Tipo 1 Camil, embalagem de 1kg. Grão sem glúten — selecionado, cozimento uniforme e sabor neutro que combina com qualquer prato. Base da alimentação brasileira, fonte de carboidratos, proteínas vegetais e fibras. Rendimento superior, grãos soltos após o cozimento.",https://fake-cdn.com/images/produto_2114.jpg,"[""Alimentos > Arroz e Feijão"", ""Alimentos > Camil""]","{""marca"": ""Camil"", ""subcategoria"": ""Arroz e Feijão"", ""peso_volume"": ""1kg"", ""vegano"": false, ""sem_gluten"": true, ""organico"": false}",True
SKU-2115,Isotônico Coca-Cola 600ml,9.87,"Isotônico Coca-Cola, embalagem de 600ml. Bebida isotônica com sais minerais e eletrólitos para repor o que se perde no suor durante exercícios. Hidratação esportiva, energia rápida, reduz cãibras e fadiga muscular. Bebida sem glúten — gelada ou na temperatura ambiente, para hidratação e prazer no dia a dia.",https://fake-cdn.com/images/produto_2115.jpg,"[""Alimentos > Bebidas"", ""Alimentos > Coca-Cola""]","{""marca"": ""Coca-Cola"", ""subcategoria"": ""Bebidas"", ""peso_volume"": ""600ml"", ""vegano"": false, ""sem_gluten"": true, ""organico"": false}",True
SKU-2116,"Smart TV Hisense 43"" Full HD OLED",9963.35,"Smart TV Hisense de 43 polegadas com resolução Full HD e tecnologia de painel OLED. Sistema operacional Roku TV com acesso a Netflix, Prime Video, YouTube e mais. Suporte a Sem HDR para imagens com maior contraste e cores vivas. 4 entradas HDMI e conectividade Wi-Fi e Bluetooth integrados. Voltagem Bivolt.",https://fake-cdn.com/images/produto_2116.jpg,"[""Eletrônicos > TVs > Full HD"", ""Eletrônicos > TVs > OLED"", ""Hisense > TVs""]","{""marca"": ""Hisense"", ""polegadas"": ""43"", ""resolucao"": ""Full HD"", ""tecnologia_painel"": ""OLED"", ""sistema_operacional"": ""Roku TV"", ""hdr"": ""Sem HDR"", ""portas_hdmi"": 4, ""smart_tv"": true, ""voltagem"": ""Bivolt"", ""wi_fi"": true, ""bluetooth"": true}",True
SKU-2117,Smartphone Motorola Edge 40 Pro 6GB/256GB Preto,4250.16,"Smartphone Motorola Edge 40 Pro com 6GB de RAM e 256GB de armazenamento interno. Câmera principal de 50MP para fotos e vídeos com alta definição. Bateria de 4000mAh com carregamento rápido, tela de 6.8"". Disponível na cor Preto.",https://fake-cdn.com/images/produto_2117.jpg,"[""Eletrônicos > Smartphones"", ""Eletrônicos > Smartphones > Motorola"", ""Motorola > Smartphones""]","{""marca"": ""Motorola"", ""modelo"": ""Edge 40 Pro"", ""ram"": ""6GB"", ""armazenamento"": ""256GB"", ""camera_principal"": ""50MP"", ""bateria"": ""4000mAh"", ""tela"": ""6.8\"""", ""cor"": ""Preto"", ""5g"": false, ""sistema"": ""Android""}",True
SKU-2118,Caixa de Som Portátil Edifier Verde ANC Com,1091.62,"Caixa de Som Portátil Edifier com conectividade Com fio P2. Cancelamento ativo de ruído (ANC) para isolamento sonoro superior. Autonomia de bateria de 30 horas com uma única carga. Resistência à água IPX4. Design confortável na cor Verde, ideal para uso diário, academia e viagens.",https://fake-cdn.com/images/produto_2118.jpg,"[""Eletrônicos > Áudio > Caixa de Som Portátils"", ""Edifier > Áudio"", ""Eletrônicos > Áudio > Cancelamento de Ruído""]","{""marca"": ""Edifier"", ""tipo"": ""Caixa de Som Portátil"", ""conectividade"": ""Com fio P2"", ""autonomia_bateria"": ""30 horas"", ""resistencia_agua"": ""IPX4"", ""cancelamento_ruido_anc"": true, ""cor"": ""Verde"", ""microfone_integrado"": true}",True
SKU-2119,Panela de Pressão Tramontina Cerâmica 16cm,99.05,"Panela de Pressão Tramontina fabricado em Cerâmica Antiaderente. Capacidade de 16cm, cor Prata. Resistente e fácil de limpar, ideal para cozinhas modernas. Voltagem: 220v.",https://fake-cdn.com/images/produto_2119.jpg,"[""Casa e Cozinha > Panelas e Frigideiras"", ""Tramontina > Casa e Cozinha""]","{""marca"": ""Tramontina"", ""subcategoria"": ""Panelas e Frigideiras"", ""produto"": ""Panela de Pressão"", ""material"": ""Cerâmica Antiaderente"", ""capacidade"": ""16cm"", ""cor"": ""Prata"", ""compativel_inducao"": false, ""voltagem"": ""220v""}",True
